"","fire_names_manydays[j]","as.character(date_char)","X11_Ecoregions.1","Interpolated_FuelMap","SAPPS_aspect_inverted_atModelRes","SAPPS_Slope_ChrisArcmapprocess_modelres","X11_Ecoregions.2","X11_Ecoregions","spread_success","Area_expansion"
"10675","BOTELER","2016-11-21",4,1646,328.206512451172,23.3473014831543,33.22,4.833534,1,1546.88757955918
"10676","BOTELER","2016-11-21",4,1003,278.176513671875,24.8691749572754,33.22,4.833534,1,1546.88757955918
"10677","BOTELER","2016-11-21",4,1938,268.279846191406,15.7983016967773,33.22,4.833534,1,1546.88757955918
"10678","BOTELER","2016-11-21",4,1404,2.56683349609375,57.021411895752,33.22,4.833534,1,1546.88757955918
"10679","BOTELER","2016-11-21",4,1676,12.4186401367188,40.7852935791016,33.22,4.833534,1,1546.88757955918
"10680","BOTELER","2016-11-21",4,1488,348.412872314453,20.5845794677734,33.22,4.833534,1,1546.88757955918
"10681","BOTELER","2016-11-21",4,1536,275.796844482422,34.098274230957,33.22,4.833534,1,1546.88757955918
"10682","BOTELER","2016-11-21",4,1549,323.850250244141,25.0412158966064,33.22,4.833534,1,1546.88757955918
"10683","BOTELER","2016-11-21",4,1823,343.174285888672,44.7479820251465,33.22,4.833534,1,1546.88757955918
"10684","BOTELER","2016-11-21",4,1686,290.646545410156,38.7808609008789,33.22,4.833534,1,1546.88757955918
"10685","BOTELER","2016-11-21",4,870,284.553985595703,20.7969932556152,33.22,4.833534,1,1546.88757955918
"10686","BOTELER","2016-11-21",4,1554,8.56964111328125,36.8528633117676,33.22,4.833534,1,1546.88757955918
"10687","BOTELER","2016-11-21",4,789,354.385803222656,38.3169174194336,33.22,4.833534,1,1546.88757955918
"10688","BOTELER","2016-11-21",6,1060,327.07958984375,30.0425415039062,31.17,5.478016,1,1546.88757955918
"10689","BOTELER","2016-11-21",6,1370,324.894836425781,12.6756896972656,31.17,5.478016,1,1546.88757955918
"10690","BOTELER","2016-11-21",6,1145,323.945678710938,17.6340847015381,31.17,5.478016,1,1546.88757955918
"10691","BOTELER","2016-11-21",4,1766,3.68951416015625,57.6675987243652,33.22,4.833534,1,1546.88757955918
"10692","BOTELER","2016-11-21",4,2042,10.7251586914062,31.0057678222656,33.22,4.833534,1,1546.88757955918
"10693","BOTELER","2016-11-21",4,1589,359.295227050781,24.2850513458252,33.22,4.833534,1,1546.88757955918
"10694","BOTELER","2016-11-21",4,1676,320.208587646484,44.8266448974609,33.22,4.833534,1,1546.88757955918
"10695","BOTELER","2016-11-21",4,1821,336.236999511719,34.1722030639648,33.22,4.833534,1,1546.88757955918
"10696","BOTELER","2016-11-21",4,1690,352.491058349609,54.3436622619629,33.22,4.833534,1,1546.88757955918
"10697","BOTELER","2016-11-21",4,1962,303.652557373047,31.3821907043457,33.22,4.833534,1,1546.88757955918
"10698","BOTELER","2016-11-21",4,1497,275.128356933594,33.1425819396973,33.22,4.833534,1,1546.88757955918
"10699","BOTELER","2016-11-21",4,2349,333.829528808594,13.4219026565552,33.22,4.833534,1,1546.88757955918
"10700","BOTELER","2016-11-21",4,1751,33.8111572265625,37.4573402404785,33.22,4.833534,1,1546.88757955918
"10701","BOTELER","2016-11-21",4,1081,9.93157958984375,33.1856155395508,33.22,4.833534,1,1546.88757955918
"10702","BOTELER","2016-11-21",4,789,329.693908691406,16.7640686035156,33.22,4.833534,1,1546.88757955918
"10703","BOTELER","2016-11-21",6,1418,291.687255859375,30.1897029876709,31.17,5.478016,1,1546.88757955918
"10704","BOTELER","2016-11-21",6,1508,291.53955078125,13.6141176223755,31.17,5.478016,1,1546.88757955918
"10705","BOTELER","2016-11-21",6,1275,296.674194335938,19.2666244506836,31.17,5.478016,1,1546.88757955918
"10706","BOTELER","2016-11-21",4,1721,311.873168945312,36.5459022521973,33.22,4.833534,1,1546.88757955918
"10707","BOTELER","2016-11-21",4,1743,337.617095947266,52.4088592529297,33.22,4.833534,1,1546.88757955918
"10708","BOTELER","2016-11-21",4,1686,342.609191894531,56.3399772644043,33.22,4.833534,1,1546.88757955918
"10709","BOTELER","2016-11-21",4,1548,291.919799804688,30.2859306335449,33.22,4.833534,1,1546.88757955918
"10710","BOTELER","2016-11-21",4,1595,209.97053527832,47.8528480529785,33.22,4.833534,1,1546.88757955918
"10711","BOTELER","2016-11-21",1,1724,161.814865112305,40.8350028991699,31.91,4.872471,1,1546.88757955918
"10712","BOTELER","2016-11-21",4,1987,79.2395629882812,25.1614360809326,33.22,4.833534,1,1546.88757955918
"10713","BOTELER","2016-11-21",4,1778,347.066009521484,41.2173728942871,33.22,4.833534,1,1546.88757955918
"10714","BOTELER","2016-11-21",4,1792,288.060363769531,28.1382579803467,33.22,4.833534,1,1546.88757955918
"10715","BOTELER","2016-11-21",4,1603,264.805847167969,45.2290725708008,33.22,4.833534,1,1546.88757955918
"10716","BOTELER","2016-11-21",4,1549,283.041229248047,20.6968040466309,33.22,4.833534,1,1546.88757955918
"10717","BOTELER","2016-11-21",4,1632,18.0966186523438,22.534595489502,33.22,4.833534,1,1546.88757955918
"10718","BOTELER","2016-11-21",4,1460,49.980224609375,27.0835800170898,33.22,4.833534,1,1546.88757955918
"10719","BOTELER","2016-11-21",4,729,358.034423828125,20.5293350219727,33.22,4.833534,1,1546.88757955918
"10720","BOTELER","2016-11-21",6,1457,284.449005126953,31.3055534362793,31.17,5.478016,1,1546.88757955918
"10721","BOTELER","2016-11-21",6,1302,272.716613769531,31.0948829650879,31.17,5.478016,1,1546.88757955918
"10722","BOTELER","2016-11-21",6,1144,312.968719482422,5.60664939880371,31.17,5.478016,1,1546.88757955918
"10723","BOTELER","2016-11-21",4,1121,256.887939453125,31.7426319122314,33.22,4.833534,1,1546.88757955918
"10724","BOTELER","2016-11-21",4,975,285.086181640625,20.5872287750244,33.22,4.833534,1,1546.88757955918
"10725","BOTELER","2016-11-21",4,1490,267.091094970703,23.8066482543945,33.22,4.833534,1,1546.88757955918
"10726","BOTELER","2016-11-21",4,1850,233.461837768555,41.4770774841309,33.22,4.833534,1,1546.88757955918
"10727","BOTELER","2016-11-21",4,1472,235.295288085938,51.1260795593262,33.22,4.833534,1,1546.88757955918
"10728","BOTELER","2016-11-21",4,1742,222.09065246582,36.5952224731445,33.22,4.833534,1,1546.88757955918
"10729","BOTELER","2016-11-21",4,1839,155.561141967773,30.7348537445068,33.22,4.833534,1,1546.88757955918
"10730","BOTELER","2016-11-21",4,1326,145.064453125,51.3156890869141,33.22,4.833534,1,1546.88757955918
"10731","BOTELER","2016-11-21",4,1537,10.1217041015625,28.2859268188477,33.22,4.833534,1,1546.88757955918
"10732","BOTELER","2016-11-21",4,1749,45.2317810058594,28.293851852417,33.22,4.833534,1,1546.88757955918
"10733","BOTELER","2016-11-21",4,1602,297.343963623047,15.2809219360352,33.22,4.833534,1,1546.88757955918
"10734","BOTELER","2016-11-21",6,1444,267.883026123047,45.105899810791,31.17,5.478016,1,1546.88757955918
"10735","BOTELER","2016-11-21",6,1339,287.229431152344,20.9904327392578,31.17,5.478016,1,1546.88757955918
"10736","BOTELER","2016-11-21",4,1705,233.768539428711,26.5185699462891,33.22,4.833534,1,1546.88757955918
"10737","BOTELER","2016-11-21",4,1684,208.052612304688,40.7109565734863,33.22,4.833534,1,1546.88757955918
"10738","BOTELER","2016-11-21",4,1684,210.472869873047,50.756664276123,33.22,4.833534,1,1546.88757955918
"10739","BOTELER","2016-11-21",4,1744,213.149749755859,53.8461570739746,33.22,4.833534,1,1546.88757955918
"10740","BOTELER","2016-11-21",4,1840,217.009155273438,53.4568939208984,33.22,4.833534,1,1546.88757955918
"10741","BOTELER","2016-11-21",4,2032,216.840057373047,36.1262550354004,33.22,4.833534,1,1546.88757955918
"10742","BOTELER","2016-11-21",4,2032,157.208206176758,31.4775314331055,33.22,4.833534,1,1546.88757955918
"10743","BOTELER","2016-11-21",6,1175,243.134384155273,35.7742919921875,31.17,5.478016,1,1546.88757955918
"10744","BOTELER","2016-11-21",4,1646,270.032958984375,43.0503425598145,33.22,4.833534,1,1546.88757955918
"10745","BOTELER","2016-11-21",4,1684,256.623107910156,36.8529968261719,33.22,4.833534,1,1546.88757955918
"10746","BOTELER","2016-11-21",4,1684,244.518112182617,51.591667175293,33.22,4.833534,1,1546.88757955918
"10747","BOTELER","2016-11-21",4,1767,241.597579956055,33.4407386779785,33.22,4.833534,1,1546.88757955918
"10748","BOTELER","2016-11-21",4,1697,248.439239501953,21.3495235443115,33.22,4.833534,1,1546.88757955918
"10749","BOTELER","2016-11-21",4,1241,174.719146728516,14.3364248275757,33.22,4.833534,1,1546.88757955918
"10750","BOTELER","2016-11-21",6,1353,205.060516357422,23.5197525024414,31.17,5.478016,1,1546.88757955918
"10751","BOTELER","2016-11-21",4,2153,186.555374145508,29.7565994262695,33.22,4.833534,1,1546.88757955918
"10752","BOTELER","2016-11-21",4,1817,200.548431396484,28.7506046295166,33.22,4.833534,1,1546.88757955918
"10753","BOTELER","2016-11-21",6,1251,198.382781982422,27.2200508117676,31.17,5.478016,1,1546.88757955918
"10754","BOTELER","2016-11-21",4,1440,193.139099121094,19.7813091278076,33.22,4.833534,1,1546.88757955918
"10755","BOTELER","2016-11-21",4,1613,209.487884521484,14.6352348327637,33.22,4.833534,1,1546.88757955918
"10756","BOTELER","2016-11-21",6,1025,174.413436889648,8.89576435089111,31.17,5.478016,1,1546.88757955918
"10757","SILVER MINE","2016-11-23",4,1721,357.653045654297,19.6266002655029,40.56,6.444044,0,503.992191227089
"10758","SILVER MINE","2016-11-23",4,1857,297.998901367188,20.5062351226807,40.56,6.444044,0,503.992191227089
"10759","SILVER MINE","2016-11-23",4,1466,304.376007080078,14.3371963500977,40.56,6.444044,0,503.992191227089
"10760","SILVER MINE","2016-11-23",4,1272,282.916748046875,11.2670373916626,40.56,6.444044,0,503.992191227089
"10761","SILVER MINE","2016-11-23",4,1959,286.185211181641,18.0345478057861,40.56,6.444044,0,503.992191227089
"10762","SILVER MINE","2016-11-23",4,1876,322.317932128906,18.8226890563965,40.56,6.444044,0,503.992191227089
"10763","SILVER MINE","2016-11-23",4,1618,329.333221435547,20.4769268035889,40.56,6.444044,0,503.992191227089
"10764","SILVER MINE","2016-11-23",4,1582,7.91888427734375,20.3753623962402,40.56,6.444044,0,503.992191227089
"10765","SILVER MINE","2016-11-23",4,1751,324.486145019531,28.7337760925293,40.56,6.444044,0,503.992191227089
"10766","SILVER MINE","2016-11-23",1,1359,307.69189453125,44.8524513244629,36.15,5.9413,0,503.992191227089
"10767","SILVER MINE","2016-11-23",1,1626,273.516357421875,23.420337677002,36.15,5.9413,0,503.992191227089
"10768","SILVER MINE","2016-11-23",4,1664,254.940048217773,30.7757701873779,40.56,6.444044,0,503.992191227089
"10769","SILVER MINE","2016-11-23",4,1721,266.986114501953,19.9576473236084,40.56,6.444044,0,503.992191227089
"10770","SILVER MINE","2016-11-23",4,1807,262.914367675781,23.589183807373,40.56,6.444044,0,503.992191227089
"10771","SILVER MINE","2016-11-23",4,1464,251.472183227539,26.5220813751221,40.56,6.444044,0,503.992191227089
"10772","SILVER MINE","2016-11-23",4,1200,263.441192626953,17.2846488952637,40.56,6.444044,0,503.992191227089
"10773","SILVER MINE","2016-11-23",4,1621,268.6650390625,27.5898303985596,40.56,6.444044,0,503.992191227089
"10774","SILVER MINE","2016-11-23",4,387,278.684356689453,5.50505208969116,40.56,6.444044,0,503.992191227089
"10775","SILVER MINE","2016-11-23",4,968,342.860748291016,6.87327909469604,40.56,6.444044,0,503.992191227089
"10776","SILVER MINE","2016-11-23",6,257,277.963134765625,13.7997703552246,34.49,5.372857,0,503.992191227089
"10777","SILVER MINE","2016-11-23",6,2637,278.253509521484,13.9907188415527,34.49,5.372857,0,503.992191227089
"10778","SILVER MINE","2016-11-23",6,1345,322.090209960938,27.1017036437988,34.49,5.372857,0,503.992191227089
"10779","SILVER MINE","2016-11-23",6,1347,338.628143310547,30.3585796356201,34.49,5.372857,0,503.992191227089
"10780","SILVER MINE","2016-11-23",6,1744,299.553100585938,11.9221744537354,34.49,5.372857,0,503.992191227089
"10781","SILVER MINE","2016-11-23",6,1283,132.390029907227,32.3212966918945,34.49,5.372857,0,503.992191227089
"10782","SILVER MINE","2016-11-23",6,1353,141.821762084961,10.0247888565063,34.49,5.372857,0,503.992191227089
"10783","SILVER MINE","2016-11-23",6,998,120.695983886719,28.4387836456299,34.49,5.372857,0,503.992191227089
"10784","SILVER MINE","2016-11-23",4,1761,345.979553222656,25.3841609954834,40.56,6.444044,0,503.992191227089
"10785","SILVER MINE","2016-11-23",4,1339,347.833160400391,18.4483680725098,40.56,6.444044,0,503.992191227089
"10786","SILVER MINE","2016-11-23",4,1502,30.6638488769531,33.6292953491211,40.56,6.444044,0,503.992191227089
"10787","SILVER MINE","2016-11-23",4,993,291.309722900391,6.43724155426025,40.56,6.444044,0,503.992191227089
"10788","SILVER MINE","2016-11-23",4,387,278.778381347656,2.4238817691803,40.56,6.444044,0,503.992191227089
"10789","SILVER MINE","2016-11-23",4,376,349.234039306641,6.5363507270813,40.56,6.444044,0,503.992191227089
"10790","SILVER MINE","2016-11-23",6,605,342.395721435547,10.5921611785889,34.49,5.372857,0,503.992191227089
"10791","SILVER MINE","2016-11-23",6,369,345.881469726562,3.7547447681427,34.49,5.372857,0,503.992191227089
"10792","SILVER MINE","2016-11-23",6,369,337.910522460938,3.06333184242249,34.49,5.372857,0,503.992191227089
"10793","SILVER MINE","2016-11-23",1,1516,265.062225341797,46.3574752807617,36.15,5.9413,0,503.992191227089
"10794","SILVER MINE","2016-11-23",4,1420,270.182220458984,40.5511589050293,40.56,6.444044,0,503.992191227089
"10795","SILVER MINE","2016-11-23",4,1192,301.373626708984,21.4064102172852,40.56,6.444044,0,503.992191227089
"10796","SILVER MINE","2016-11-23",4,1482,311.946136474609,48.6050262451172,40.56,6.444044,0,503.992191227089
"10797","SILVER MINE","2016-11-23",4,1456,309.228942871094,46.4354782104492,40.56,6.444044,0,503.992191227089
"10798","SILVER MINE","2016-11-23",4,1507,314.627655029297,41.5601921081543,40.56,6.444044,0,503.992191227089
"10799","SILVER MINE","2016-11-23",4,1765,329.150329589844,50.975040435791,40.56,6.444044,0,503.992191227089
"10800","SILVER MINE","2016-11-23",4,1168,319.7578125,20.1506214141846,40.56,6.444044,0,503.992191227089
"10801","SILVER MINE","2016-11-23",4,1830,298.724945068359,4.79169940948486,40.56,6.444044,0,503.992191227089
"10802","SILVER MINE","2016-11-23",6,495,263.693603515625,12.5492458343506,34.49,5.372857,0,503.992191227089
"10803","SILVER MINE","2016-11-23",6,1206,146.459411621094,7.82898092269897,34.49,5.372857,0,503.992191227089
"10804","SILVER MINE","2016-11-23",4,1605,13.181884765625,25.0185108184814,40.56,6.444044,1,503.992191227089
"10805","SILVER MINE","2016-11-23",4,1721,357.653045654297,19.6266002655029,40.56,6.444044,1,503.992191227089
"10806","SILVER MINE","2016-11-23",4,1448,28.4878845214844,52.6049613952637,40.56,6.444044,1,503.992191227089
"10807","SILVER MINE","2016-11-23",4,1448,325.236999511719,21.5501747131348,40.56,6.444044,1,503.992191227089
"10808","SILVER MINE","2016-11-23",4,1678,34.9712524414062,39.5200386047363,40.56,6.444044,1,503.992191227089
"10809","SILVER MINE","2016-11-23",4,1167,11.2208251953125,45.3771324157715,40.56,6.444044,1,503.992191227089
"10810","SILVER MINE","2016-11-23",4,1769,39.0333251953125,61.724983215332,40.56,6.444044,1,503.992191227089
"10811","SILVER MINE","2016-11-23",4,1187,37.8726806640625,20.293399810791,40.56,6.444044,1,503.992191227089
"10812","SILVER MINE","2016-11-23",4,1156,257.623260498047,47.2390174865723,40.56,6.444044,1,503.992191227089
"10813","SILVER MINE","2016-11-23",4,1846,46.8272705078125,49.8682098388672,40.56,6.444044,1,503.992191227089
"10814","SILVER MINE","2016-11-23",1,1658,20.8297119140625,57.3740844726562,36.15,5.9413,1,503.992191227089
"10815","SILVER MINE","2016-11-23",4,1619,356.752624511719,47.5263748168945,40.56,6.444044,1,503.992191227089
"10816","SILVER MINE","2016-11-23",1,1516,265.062225341797,46.3574752807617,36.15,5.9413,1,503.992191227089
"10817","SILVER MINE","2016-11-23",4,1420,270.182220458984,40.5511589050293,40.56,6.444044,1,503.992191227089
"10818","SILVER MINE","2016-11-23",4,1626,2.07260131835938,34.8067741394043,40.56,6.444044,1,503.992191227089
"10819","SILVER MINE","2016-11-23",4,1868,42.8736572265625,60.2480506896973,40.56,6.444044,1,503.992191227089
"10820","SILVER MINE","2016-11-23",1,1603,23.8595275878906,37.7506332397461,36.15,5.9413,1,503.992191227089
"10821","SILVER MINE","2016-11-23",1,1359,307.69189453125,44.8524513244629,36.15,5.9413,1,503.992191227089
"10822","SILVER MINE","2016-11-23",4,1198,6.23147583007812,54.6849784851074,40.56,6.444044,1,503.992191227089
"10823","SILVER MINE","2016-11-23",4,1560,27.1243896484375,62.7989273071289,40.56,6.444044,1,503.992191227089
"10824","SILVER MINE","2016-11-23",1,1626,273.516357421875,23.420337677002,36.15,5.9413,1,503.992191227089
"10825","SILVER MINE","2016-11-23",1,1408,351.374267578125,65.3940658569336,36.15,5.9413,1,503.992191227089
"10826","SILVER MINE","2016-11-23",1,1532,344.951141357422,38.5103950500488,36.15,5.9413,1,503.992191227089
"10827","SILVER MINE","2016-11-23",4,1837,306.363708496094,27.480339050293,40.56,6.444044,1,503.992191227089
"10828","SILVER MINE","2016-11-23",4,1664,254.940048217773,30.7757701873779,40.56,6.444044,1,503.992191227089
"10829","SILVER MINE","2016-11-23",4,1347,318.0244140625,29.4630260467529,40.56,6.444044,1,503.992191227089
"10830","SILVER MINE","2016-11-23",4,1789,271.931182861328,40.8055686950684,40.56,6.444044,1,503.992191227089
"10831","SILVER MINE","2016-11-23",4,1694,256.348541259766,26.9311580657959,40.56,6.444044,1,503.992191227089
"10832","SILVER MINE","2016-11-23",4,1721,266.986114501953,19.9576473236084,40.56,6.444044,1,503.992191227089
"10833","SILVER MINE","2016-11-23",4,1190,256.9697265625,32.9004859924316,40.56,6.444044,1,503.992191227089
"10834","Chestnut Knob","2016-11-24",4,1685,29.9241333007812,9.69961166381836,24.04,4.445063,0,114.336877464874
"10835","Chestnut Knob","2016-11-24",4,1502,30.6638488769531,33.6292953491211,24.04,4.445063,0,114.336877464874
"10836","Chestnut Knob","2016-11-24",4,1690,45.92626953125,51.0238342285156,24.04,4.445063,0,114.336877464874
"10837","Chestnut Knob","2016-11-24",4,1882,11.7583312988281,20.1063671112061,24.04,4.445063,0,114.336877464874
"10838","Chestnut Knob","2016-11-24",4,1671,358.807891845703,24.333459854126,24.04,4.445063,0,114.336877464874
"10839","Chestnut Knob","2016-11-24",4,1150,319.717681884766,49.9999122619629,24.04,4.445063,0,114.336877464874
"10840","Chestnut Knob","2016-11-24",4,1296,338.706115722656,40.9820899963379,24.04,4.445063,0,114.336877464874
"10841","Chestnut Knob","2016-11-24",11,1633,17.6835327148438,40.8917427062988,20.94,4.212719,0,114.336877464874
"10842","Chestnut Knob","2016-11-24",1,1639,29.5902099609375,57.2010192871094,22.77,4.822274,0,114.336877464874
"10843","Chestnut Knob","2016-11-24",4,1413,239.642059326172,33.2669448852539,24.04,4.445063,0,114.336877464874
"10844","Chestnut Knob","2016-11-24",4,1761,345.979553222656,25.3841609954834,24.04,4.445063,0,114.336877464874
"10845","Chestnut Knob","2016-11-24",4,1490,253.740798950195,48.2607421875,24.04,4.445063,0,114.336877464874
"10846","Chestnut Knob","2016-11-24",4,1448,261.994415283203,40.9368438720703,24.04,4.445063,0,114.336877464874
"10847","Chestnut Knob","2016-11-24",4,1751,324.486145019531,28.7337760925293,24.04,4.445063,0,114.336877464874
"10848","Chestnut Knob","2016-11-24",4,1250,291.396331787109,11.0882549285889,24.04,4.445063,0,114.336877464874
"10849","Chestnut Knob","2016-11-24",4,1581,207.380737304688,2.47688007354736,24.04,4.445063,0,114.336877464874
"10850","Chestnut Knob","2016-11-24",4,1422,21.6594543457031,39.3750114440918,24.04,4.445063,0,114.336877464874
"10851","Chestnut Knob","2016-11-24",4,1744,34.19677734375,55.4681091308594,24.04,4.445063,0,114.336877464874
"10852","Chestnut Knob","2016-11-24",4,1850,16.9209594726562,35.1263160705566,24.04,4.445063,0,114.336877464874
"10853","Chestnut Knob","2016-11-24",4,653,11.6840515136719,32.9515571594238,24.04,4.445063,0,114.336877464874
"10854","Chestnut Knob","2016-11-24",4,1764,224.867767333984,38.5391387939453,24.04,4.445063,0,114.336877464874
"10855","Chestnut Knob","2016-11-24",4,1276,357.264343261719,39.9283180236816,24.04,4.445063,0,114.336877464874
"10856","Chestnut Knob","2016-11-24",4,1951,54.0250854492188,47.1628570556641,24.04,4.445063,1,114.336877464874
"10857","Chestnut Knob","2016-11-24",4,1371,266.927490234375,12.8935489654541,24.04,4.445063,1,114.336877464874
"10858","Chestnut Knob","2016-11-24",4,1850,16.9209594726562,35.1263160705566,24.04,4.445063,1,114.336877464874
"10859","Chestnut Knob","2016-11-24",4,1690,45.92626953125,51.0238342285156,24.04,4.445063,1,114.336877464874
"10860","Chestnut Knob","2016-11-24",4,1490,253.740798950195,48.2607421875,24.04,4.445063,1,114.336877464874
"10861","Chestnut Knob","2016-11-24",4,1448,261.994415283203,40.9368438720703,24.04,4.445063,1,114.336877464874
"10862","Chestnut Knob","2016-11-24",11,1633,17.6835327148438,40.8917427062988,20.94,4.212719,1,114.336877464874
"10863","Pinnacle Mountain","2016-11-25",4,1411,28.3775329589844,31.7999897003174,21.56,4.021303,0,359.923079100747
"10864","Pinnacle Mountain","2016-11-25",4,1744,34.19677734375,55.4681091308594,21.56,4.021303,0,359.923079100747
"10865","Pinnacle Mountain","2016-11-25",4,2045,14.5829772949219,14.9112710952759,21.56,4.021303,0,359.923079100747
"10866","Pinnacle Mountain","2016-11-25",4,653,11.6840515136719,32.9515571594238,21.56,4.021303,0,359.923079100747
"10867","Pinnacle Mountain","2016-11-25",11,1612,18.6311645507812,43.2530632019043,19.18,3.693614,0,359.923079100747
"10868","Pinnacle Mountain","2016-11-25",4,1003,21.3150024414062,32.5636177062988,21.56,4.021303,0,359.923079100747
"10869","Pinnacle Mountain","2016-11-25",4,1964,248.411712646484,50.9295272827148,21.56,4.021303,0,359.923079100747
"10870","Pinnacle Mountain","2016-11-25",4,1683,247.135116577148,40.8329849243164,21.56,4.021303,0,359.923079100747
"10871","Pinnacle Mountain","2016-11-25",4,1618,329.333221435547,20.4769268035889,21.56,4.021303,0,359.923079100747
"10872","Pinnacle Mountain","2016-11-25",4,1728,42.8873901367188,47.043643951416,21.56,4.021303,0,359.923079100747
"10873","Pinnacle Mountain","2016-11-25",4,1579,354.434051513672,33.5060272216797,21.56,4.021303,0,359.923079100747
"10874","Pinnacle Mountain","2016-11-25",4,1547,35.5969848632812,36.944694519043,21.56,4.021303,0,359.923079100747
"10875","Pinnacle Mountain","2016-11-25",11,1186,17.5864562988281,33.2266235351562,19.18,3.693614,0,359.923079100747
"10876","Pinnacle Mountain","2016-11-25",4,1751,324.486145019531,28.7337760925293,21.56,4.021303,0,359.923079100747
"10877","Pinnacle Mountain","2016-11-25",1,1639,29.5902099609375,57.2010192871094,20.12,4.112737,0,359.923079100747
"10878","Pinnacle Mountain","2016-11-25",4,1473,339.875640869141,24.1381244659424,21.56,4.021303,1,359.923079100747
"10879","Pinnacle Mountain","2016-11-25",4,1452,319.441131591797,25.0267124176025,21.56,4.021303,1,359.923079100747
"10880","Pinnacle Mountain","2016-11-25",4,1728,42.8873901367188,47.043643951416,21.56,4.021303,1,359.923079100747
"10881","Pinnacle Mountain","2016-11-25",4,1753,22.0180053710938,47.5957069396973,21.56,4.021303,1,359.923079100747
"10882","Pinnacle Mountain","2016-11-25",4,1783,323.469360351562,33.473804473877,21.56,4.021303,1,359.923079100747
"10883","Pinnacle Mountain","2016-11-25",4,2125,289.821075439453,31.8277397155762,21.56,4.021303,1,359.923079100747
"10884","Pinnacle Mountain","2016-11-25",4,1874,296.76806640625,13.4789266586304,21.56,4.021303,1,359.923079100747
"10885","Pinnacle Mountain","2016-11-25",4,1411,28.3775329589844,31.7999897003174,21.56,4.021303,1,359.923079100747
"10886","Pinnacle Mountain","2016-11-25",4,1003,21.3150024414062,32.5636177062988,21.56,4.021303,1,359.923079100747
"10887","Pinnacle Mountain","2016-11-25",4,1763,293.914764404297,45.2201881408691,21.56,4.021303,1,359.923079100747
"10888","Pinnacle Mountain","2016-11-25",4,1568,275.201049804688,33.5193481445312,21.56,4.021303,1,359.923079100747
"10889","Pinnacle Mountain","2016-11-25",4,1540,272.202667236328,33.4759330749512,21.56,4.021303,1,359.923079100747
"10890","Pinnacle Mountain","2016-11-25",4,1579,354.434051513672,33.5060272216797,21.56,4.021303,1,359.923079100747
"10891","Pinnacle Mountain","2016-11-25",4,1547,35.5969848632812,36.944694519043,21.56,4.021303,1,359.923079100747
"10892","Pinnacle Mountain","2016-11-25",4,1744,34.19677734375,55.4681091308594,21.56,4.021303,1,359.923079100747
"10893","Pinnacle Mountain","2016-11-25",4,1964,248.411712646484,50.9295272827148,21.56,4.021303,1,359.923079100747
"10894","Pinnacle Mountain","2016-11-25",4,1833,250.241943359375,41.6206245422363,21.56,4.021303,1,359.923079100747
"10895","Pinnacle Mountain","2016-11-25",4,1683,247.135116577148,40.8329849243164,21.56,4.021303,1,359.923079100747
"10896","Pinnacle Mountain","2016-11-25",4,1959,286.185211181641,18.0345478057861,21.56,4.021303,1,359.923079100747
"10897","Pinnacle Mountain","2016-11-25",4,1751,324.486145019531,28.7337760925293,21.56,4.021303,1,359.923079100747
"10898","Pinnacle Mountain","2016-11-25",4,1764,224.867767333984,38.5391387939453,21.56,4.021303,1,359.923079100747
"10899","Rock Mountain","2016-11-26",4,1394,27.476806640625,22.8813934326172,23.49,4.654247,0,171.281595411512
"10900","Rock Mountain","2016-11-26",4,1629,31.5775756835938,25.0904350280762,23.49,4.654247,0,171.281595411512
"10901","Rock Mountain","2016-11-26",4,1511,298.810150146484,26.1242084503174,23.49,4.654247,0,171.281595411512
"10902","Rock Mountain","2016-11-26",4,1404,21.6578979492188,42.2585678100586,23.49,4.654247,0,171.281595411512
"10903","Rock Mountain","2016-11-26",4,2083,345.997680664062,19.9770469665527,23.49,4.654247,0,171.281595411512
"10904","Rock Mountain","2016-11-26",4,1517,21.0337524414062,15.3458108901978,23.49,4.654247,0,171.281595411512
"10905","Rock Mountain","2016-11-26",4,1422,21.6594543457031,39.3750114440918,23.49,4.654247,0,171.281595411512
"10906","Rock Mountain","2016-11-26",4,1664,159.909362792969,31.0879020690918,23.49,4.654247,0,171.281595411512
"10907","Rock Mountain","2016-11-26",4,1337,295.325012207031,20.3617210388184,23.49,4.654247,0,171.281595411512
"10908","Rock Mountain","2016-11-26",4,1685,29.9241333007812,9.69961166381836,23.49,4.654247,0,171.281595411512
"10909","Rock Mountain","2016-11-26",4,1339,347.833160400391,18.4483680725098,23.49,4.654247,0,171.281595411512
"10910","Rock Mountain","2016-11-26",4,1857,297.998901367188,20.5062351226807,23.49,4.654247,0,171.281595411512
"10911","Rock Mountain","2016-11-26",4,1413,239.642059326172,33.2669448852539,23.49,4.654247,0,171.281595411512
"10912","Rock Mountain","2016-11-26",4,1812,345.961944580078,30.5156936645508,23.49,4.654247,0,171.281595411512
"10913","Rock Mountain","2016-11-26",4,1512,333.579559326172,8.57854270935059,23.49,4.654247,0,171.281595411512
"10914","Rock Mountain","2016-11-26",4,1284,41.8641357421875,28.556568145752,23.49,4.654247,0,171.281595411512
"10915","Rock Mountain","2016-11-26",4,1337,240.00651550293,9.86678886413574,23.49,4.654247,0,171.281595411512
"10916","Rock Mountain","2016-11-26",4,1850,280.659118652344,11.829550743103,23.49,4.654247,0,171.281595411512
