EventID,SimulationYear,InitRow,InitColumn,InitialFireWeatherIndex,InitialDayOfYear,MaximumSpreadArea,IgnitionType,NumberOfDays,TotalSitesBurned,CohortsKilled,MeanWindSpeed,MeanEffectiveWindSpeed,MeanWindDirection,MeanSuppressionEffectiveness,MeanFWI,MeanSpreadProbability,MeanSeverity,TotalBiomassMortality,NumberCellsSeverity1,NumberCellsSeverity2,NumberCellsSeverity3,PercentsCellsIntensityFactor1,PercentsCellsIntensityFactor2,PercentsCellsIntensityFactor3,
144, 1, 735, 185, 16.7452279273579, 122, 236, Accidental, 1, 1, 1, 22.6691244, 23.7123604509521, 109.669447, NaN, 16.75, NaN, 1, 120, 1, 0, 0, 0, 0, 0, 
145, 1, 760, 51, 16.7452279273579, 122, 236, Accidental, 1, 1, 3, 22.6691244, 20.3153861995378, 109.669447, NaN, 16.75, NaN, 1, 2613, 1, 0, 0, 0, 0, 0, 
146, 1, 330, 867, 16.7452279273579, 122, 0, Rx, 1, 32, 187, 22.6691244, 21.4210320003068, 109.669447, 0, 16.75, 1, 1, 90518, 32, 0, 0, 0, 0, 0, 
147, 1, 591, 160, 13.2074504904606, 123, 223, Accidental, 1, 5, 40, 15.1584948, 17.3019046327141, 144.202103, 10, 13.21, 0.0653983023979291, 1, 7884, 5, 0, 0, 0, 0, 0, 
148, 1, 793, 568, 13.2074504904606, 123, 223, Accidental, 1, 1, 11, 15.1584948, 18.6194456066702, 144.202103, NaN, 13.21, NaN, 1, 1383, 1, 0, 0, 0, 0, 0, 
149, 1, 684, 242, 13.2074504904606, 123, 223, Accidental, 1, 1, 0, 15.1584948, 15.3886355235663, 144.202103, NaN, 13.21, NaN, 1, 0, 1, 0, 0, 0, 0, 0, 
150, 1, 709, 277, 13.2074504904606, 123, 223, Accidental, 1, 1, 9, 15.1584948, 14.7412277394247, 144.202103, NaN, 13.21, NaN, 1, 953, 1, 0, 0, 0, 0, 0, 
151, 1, 272, 907, 13.2074504904606, 123, 223, Accidental, 1, 1, 4, 15.1584948, 13.4357930530564, 144.202103, NaN, 13.21, NaN, 1, 4219, 1, 0, 0, 0, 0, 0, 
152, 1, 582, 870, 13.2074504904606, 123, 223, Lightning, 1, 1, 7, 15.1584948, 16.0290697279711, 144.202103, NaN, 13.21, NaN, 1, 3058, 1, 0, 0, 0, 0, 0, 
153, 1, 406, 547, 10.387721529998, 124, 212, Accidental, 1, 1, 1, 10.0233432, 12.9648237153633, 107.886448, NaN, 10.39, NaN, 1, 930, 1, 0, 0, 0, 0, 0, 
154, 1, 505, 599, 10.387721529998, 124, 212, Accidental, 1, 7, 61, 10.0233432, 13.7471518892387, 107.886448, 10, 10.39, 0.0658550107704974, 1, 30903, 7, 0, 0, 0, 0, 0, 
155, 1, 220, 1065, 10.387721529998, 124, 212, Accidental, 1, 1, 6, 10.0233432, 5.56588515486314, 107.886448, NaN, 10.39, NaN, 1, 4657, 1, 0, 0, 0, 0, 0, 
156, 1, 318, 496, 10.387721529998, 124, 212, Accidental, 1, 2, 13, 10.0233432, 10.2220766946471, 107.886448, 10, 10.39, 0.0703050130366115, 1, 2956, 2, 0, 0, 0, 0, 0, 
157, 1, 326, 752, 10.387721529998, 124, 212, Accidental, 1, 1, 5, 10.0233432, 9.32598359634201, 107.886448, NaN, 10.39, NaN, 1, 2210, 1, 0, 0, 0, 0, 0, 
158, 1, 196, 1157, 10.387721529998, 124, 212, Lightning, 1, 1, 3, 10.0233432, 3.43061053460313, 107.886448, NaN, 10.39, NaN, 1, 482, 1, 0, 0, 0, 0, 0, 
159, 1, 270, 1228, 12.445310196604, 125, 220, Accidental, 1, 1, 5, 16.925004, 19.2918754736337, 221.760365, NaN, 12.45, NaN, 1, 532, 1, 0, 0, 0, 0, 0, 
160, 1, 613, 158, 12.445310196604, 125, 220, Accidental, 1, 2, 10, 16.925004, 18.5633000721987, 221.760365, 10, 12.45, 0.0616548665657959, 1, 1382, 2, 0, 0, 0, 0, 0, 
161, 1, 351, 427, 12.445310196604, 125, 220, Accidental, 1, 1, 4, 16.925004, 18.235706592404, 221.760365, NaN, 12.45, NaN, 1, 706, 1, 0, 0, 0, 0, 0, 
162, 1, 705, 354, 12.445310196604, 125, 220, Accidental, 1, 2, 12, 16.925004, 15.672355508641, 221.760365, 10, 12.45, 0.0668848868436555, 1, 1689, 2, 0, 0, 0, 0, 0, 
163, 1, 59, 1003, 12.445310196604, 125, 220, Accidental, 1, 1, 8, 16.925004, 16.1861299054255, 221.760365, NaN, 12.45, NaN, 1, 3928, 1, 0, 0, 0, 0, 0, 
164, 1, 366, 661, 12.445310196604, 125, 220, Accidental, 1, 1, 8, 16.925004, 13.3285507620195, 221.760365, NaN, 12.45, NaN, 1, 2911, 1, 0, 0, 0, 0, 0, 
165, 1, 608, 99, 12.445310196604, 125, 220, Lightning, 1, 1, 4, 16.925004, 17.098806237137, 221.760365, NaN, 12.45, NaN, 1, 343, 1, 0, 0, 0, 0, 0, 
166, 1, 109, 1081, 12.8437300333372, 126, 221, Accidental, 1, 1, 4, 23.1219108, 20.3364162561376, 223.104016, NaN, 12.84, NaN, 1, 2531, 1, 0, 0, 0, 0, 0, 
167, 1, 299, 730, 12.8437300333372, 126, 221, Accidental, 1, 1, 7, 23.1219108, 21.5888694670969, 223.104016, NaN, 12.84, NaN, 1, 2941, 1, 0, 0, 0, 0, 0, 
168, 1, 985, 98, 12.8437300333372, 126, 221, Accidental, 1, 1, 1, 23.1219108, 23.8419694810579, 223.104016, NaN, 12.84, NaN, 1, 902, 1, 0, 0, 0, 0, 0, 
169, 1, 665, 514, 12.8437300333372, 126, 221, Accidental, 1, 1, 10, 23.1219108, 30.0655699557633, 223.104016, NaN, 12.84, NaN, 1, 3955, 1, 0, 0, 0, 0, 0, 
170, 1, 584, 539, 12.8437300333372, 126, 221, Accidental, 1, 1, 6, 23.1219108, 20.121231894554, 223.104016, NaN, 12.84, NaN, 1, 1403, 1, 0, 0, 0, 0, 0, 
171, 1, 756, 549, 12.8437300333372, 126, 221, Lightning, 1, 1, 6, 23.1219108, 23.7782673136243, 223.104016, NaN, 12.84, NaN, 1, 880, 1, 0, 0, 0, 0, 0, 
172, 1, 143, 1048, 10.2021313580319, 131, 211, Accidental, 1, 1, 7, 11.5699356, 16.6929599101494, 7.10075900000004, NaN, 10.2, NaN, 1, 2338, 1, 0, 0, 0, 0, 0, 
173, 1, 310, 768, 10.2021313580319, 131, 211, Accidental, 1, 1, 5, 11.5699356, 12.5832564958802, 7.10075900000004, NaN, 10.2, NaN, 1, 1743, 1, 0, 0, 0, 0, 0, 
174, 1, 443, 577, 10.2021313580319, 131, 211, Accidental, 1, 3, 11, 11.5699356, 11.0166721354136, 7.10075900000004, 10, 10.2, 0.0694917287489075, 1, 14172, 3, 0, 0, 0, 0, 0, 
175, 1, 7, 1100, 10.2021313580319, 131, 211, Accidental, 1, 1, 10, 11.5699356, 15.2529943243335, 7.10075900000004, NaN, 10.2, NaN, 1, 7222, 1, 0, 0, 0, 0, 0, 
176, 1, 52, 1152, 10.2021313580319, 131, 211, Accidental, 1, 2, 8, 11.5699356, 13.7381873360422, 7.10075900000004, 10, 10.2, 0.0647709735484499, 1, 1488, 2, 0, 0, 0, 0, 0, 
177, 1, 965, 106, 10.2021313580319, 131, 211, Accidental, 1, 1, 7, 11.5699356, 10.2479089055313, 7.10075900000004, NaN, 10.2, NaN, 1, 3783, 1, 0, 0, 0, 0, 0, 
178, 1, 759, 323, 10.2021313580319, 131, 211, Lightning, 1, 1, 7, 11.5699356, 14.1631736395678, 7.10075900000004, NaN, 10.2, NaN, 1, 7297, 1, 0, 0, 0, 0, 0, 
179, 1, 670, 563, 10.0824175119379, 132, 211, Accidental, 1, 1, 6, 10.723032, 12.1969262383545, 112.11709, NaN, 10.08, NaN, 1, 3032, 1, 0, 0, 0, 0, 0, 
180, 1, 731, 467, 10.0824175119379, 132, 211, Accidental, 1, 1, 10, 10.723032, 9.65033729696391, 112.11709, NaN, 10.08, NaN, 1, 3430, 1, 0, 0, 0, 0, 0, 
181, 1, 358, 401, 10.0824175119379, 132, 211, Accidental, 1, 1, 7, 10.723032, 12.5116529502599, 112.11709, NaN, 10.08, NaN, 1, 2384, 1, 0, 0, 0, 0, 0, 
182, 1, 766, 324, 10.0824175119379, 132, 211, Accidental, 1, 1, 8, 10.723032, 12.9021757107575, 112.11709, NaN, 10.08, NaN, 1, 3270, 1, 0, 0, 0, 0, 0, 
183, 1, 663, 785, 10.0824175119379, 132, 211, Accidental, 1, 1, 6, 10.723032, 13.197851214862, 112.11709, NaN, 10.08, NaN, 1, 607, 1, 0, 0, 0, 0, 0, 
184, 1, 520, 420, 10.0824175119379, 132, 211, Accidental, 1, 2, 16, 10.723032, 7.21268154671559, 112.11709, 10, 10.08, 0.0777820734560546, 1, 3505, 2, 0, 0, 0, 0, 0, 
185, 1, 572, 826, 11.2736700549714, 134, 215, Accidental, 1, 2, 15, 12.4080048, 16.1590639291947, 351.876841, 10, 11.27, 0.0628452833187468, 1, 6991, 2, 0, 0, 0, 0, 0, 
186, 1, 685, 701, 11.2736700549714, 134, 215, Accidental, 1, 1, 6, 12.4080048, 13.3320760305931, 351.876841, NaN, 11.27, NaN, 1, 1370, 1, 0, 0, 0, 0, 0, 
187, 1, 283, 946, 11.2736700549714, 134, 215, Accidental, 1, 1, 6, 12.4080048, 12.9125641529523, 351.876841, NaN, 11.27, NaN, 1, 1770, 1, 0, 0, 0, 0, 0, 
188, 1, 658, 195, 11.2736700549714, 134, 215, Accidental, 1, 1, 5, 12.4080048, 10.848592822194, 351.876841, NaN, 11.27, NaN, 1, 2475, 1, 0, 0, 0, 0, 0, 
189, 1, 680, 425, 11.2736700549714, 134, 215, Accidental, 1, 4, 23, 12.4080048, 10.2411532362787, 351.876841, 3.33333333333333, 11.27, 0.0791980507771788, 1, 9886, 4, 0, 0, 0, 0, 0, 
190, 1, 240, 1316, 11.8330706052246, 135, 217, Accidental, 1, 1, 3, 13.0357188, 10.9146306724822, 334.074046, NaN, 11.83, NaN, 1, 613, 1, 0, 0, 0, 0, 0, 
191, 1, 391, 675, 11.8330706052246, 135, 217, Accidental, 1, 3, 14, 13.0357188, 15.5569694399137, 334.074046, 10, 11.83, 0.0644044801280253, 1, 7184, 3, 0, 0, 0, 0, 0, 
192, 1, 314, 776, 11.8330706052246, 135, 217, Accidental, 1, 1, 6, 13.0357188, 15.9288100291638, 334.074046, NaN, 11.83, NaN, 1, 895, 1, 0, 0, 0, 0, 0, 
193, 1, 808, 334, 11.8330706052246, 135, 217, Accidental, 1, 2, 17, 13.0357188, 9.67139908277479, 334.074046, 0, 11.83, 0.0772644720148233, 1, 8220, 2, 0, 0, 0, 0, 0, 
194, 1, 596, 226, 11.8330706052246, 135, 217, Accidental, 1, 2, 11, 13.0357188, 11.9791667511929, 334.074046, 10, 11.83, 0.0735104985639625, 1, 2494, 2, 0, 0, 0, 0, 0, 
195, 1, 609, 74, 11.8566613886641, 136, 218, Accidental, 1, 1, 8, 12.5344944, 12.0372009549587, 344.485302, NaN, 11.86, NaN, 1, 4131, 1, 0, 0, 0, 0, 0, 
196, 1, 419, 951, 11.8566613886641, 136, 218, Accidental, 1, 1, 13, 12.5344944, 12.433954879321, 344.485302, NaN, 11.86, NaN, 1, 2636, 1, 0, 0, 0, 0, 0, 
197, 1, 465, 1019, 11.8566613886641, 136, 218, Accidental, 1, 2, 15, 12.5344944, 10.8394392683054, 344.485302, 10, 11.86, 0.0715626464420573, 1, 5265, 2, 0, 0, 0, 0, 0, 
198, 1, 57, 1094, 11.8566613886641, 136, 218, Accidental, 1, 6, 43, 12.5344944, 12.9086517105623, 344.485302, 10, 11.86, 0.0681676302721822, 1, 6803, 6, 0, 0, 0, 0, 0, 
199, 1, 793, 350, 11.8566613886641, 136, 218, Accidental, 1, 1, 4, 12.5344944, 12.7284807756561, 344.485302, NaN, 11.86, NaN, 1, 830, 1, 0, 0, 0, 0, 0, 
200, 1, 521, 343, 11.8566613886641, 136, 218, Lightning, 1, 1, 3, 12.5344944, 12.5938683010785, 344.485302, NaN, 11.86, NaN, 1, 659, 1, 0, 0, 0, 0, 0, 
201, 1, 668, 251, 10.0233790191919, 138, 211, Accidental, 1, 1, 4, 7.997724, 8.49169857986093, 314.977969, NaN, 10.02, NaN, 1, 340, 1, 0, 0, 0, 0, 0, 
202, 1, 413, 414, 10.0233790191919, 138, 211, Accidental, 1, 1, 6, 7.997724, 11.0627762884497, 314.977969, NaN, 10.02, NaN, 1, 1359, 1, 0, 0, 0, 0, 0, 
203, 1, 780, 327, 10.0233790191919, 138, 211, Accidental, 1, 1, 9, 7.997724, 7.64564863639769, 314.977969, NaN, 10.02, NaN, 1, 2595, 1, 0, 0, 0, 0, 0, 
204, 1, 764, 216, 10.0233790191919, 138, 211, Accidental, 1, 1, 4, 7.997724, 12.9953888501781, 314.977969, NaN, 10.02, NaN, 1, 542, 1, 0, 0, 0, 0, 0, 
205, 1, 614, 878, 10.0233790191919, 138, 211, Accidental, 1, 1, 8, 7.997724, 11.472712505523, 314.977969, NaN, 10.02, NaN, 1, 2076, 1, 0, 0, 0, 0, 0, 
206, 1, 736, 118, 10.0233790191919, 138, 211, Accidental, 1, 1, 15, 7.997724, 11.4743187317448, 314.977969, NaN, 10.02, NaN, 1, 5629, 1, 0, 0, 0, 0, 0, 
207, 1, 162, 909, 10.0233790191919, 138, 211, Lightning, 1, 1, 8, 7.997724, 7.29250722830777, 314.977969, NaN, 10.02, NaN, 1, 2726, 1, 0, 0, 0, 0, 0, 
208, 1, 619, 174, 11.2644808083256, 139, 215, Accidental, 1, 5, 31, 11.5328916, 10.9426872062439, 297.115196, 10, 11.26, 0.0701204857337068, 1, 8653, 5, 0, 0, 0, 0, 0, 
209, 1, 298, 980, 11.2644808083256, 139, 215, Accidental, 1, 2, 15, 11.5328916, 12.2152558112846, 297.115196, 10, 11.26, 0.0700042375204086, 1, 4249, 2, 0, 0, 0, 0, 0, 
210, 1, 742, 137, 11.2644808083256, 139, 215, Accidental, 1, 1, 7, 11.5328916, 9.19418548338403, 297.115196, NaN, 11.26, NaN, 1, 681, 1, 0, 0, 0, 0, 0, 
211, 1, 986, 103, 11.2644808083256, 139, 215, Accidental, 1, 1, 8, 11.5328916, 12.2706876565065, 297.115196, NaN, 11.26, NaN, 1, 479, 1, 0, 0, 0, 0, 0, 
212, 1, 186, 925, 11.2644808083256, 139, 215, Accidental, 1, 3, 20, 11.5328916, 15.7703773151002, 297.115196, 10, 11.26, 0.0634971383222693, 1, 10123, 3, 0, 0, 0, 0, 0, 
213, 1, 166, 886, 11.2644808083256, 139, 215, Lightning, 1, 1, 3, 11.5328916, 11.993809372774, 297.115196, NaN, 11.26, NaN, 1, 2378, 1, 0, 0, 0, 0, 0, 
214, 1, 148, 1248, 12.6374514970146, 140, 221, Accidental, 1, 1, 4, 13.9082328, 15.6633910069305, 299.530599, NaN, 12.64, NaN, 1, 1138, 1, 0, 0, 0, 0, 0, 
215, 1, 148, 1215, 12.6374514970146, 140, 221, Accidental, 1, 1, 7, 13.9082328, 15.0086952462751, 299.530599, NaN, 12.64, NaN, 1, 4581, 1, 0, 0, 0, 0, 0, 
216, 1, 213, 1079, 12.6374514970146, 140, 221, Accidental, 1, 1, 4, 13.9082328, 13.7588123775033, 299.530599, NaN, 12.64, NaN, 1, 216, 1, 0, 0, 0, 0, 0, 
217, 1, 697, 45, 12.6374514970146, 140, 221, Accidental, 1, 3, 16, 13.9082328, 13.6155788724, 299.530599, 10, 12.64, 0.0694896216405323, 1, 4334, 3, 0, 0, 0, 0, 0, 
218, 1, 300, 661, 12.6374514970146, 140, 221, Accidental, 1, 1, 6, 13.9082328, 18.2219202618726, 299.530599, NaN, 12.64, NaN, 1, 2898, 1, 0, 0, 0, 0, 0, 
219, 1, 456, 394, 10.0110630156524, 141, 211, Accidental, 1, 2, 16, 6.7010256, 5.18132404321215, 287.900866, 10, 10.01, 0.0757673089290767, 1, 8200, 2, 0, 0, 0, 0, 0, 
220, 1, 579, 480, 10.0110630156524, 141, 211, Accidental, 1, 1, 3, 6.7010256, 10.8431136561475, 287.900866, NaN, 10.01, NaN, 1, 924, 1, 0, 0, 0, 0, 0, 
221, 1, 557, 822, 10.0110630156524, 141, 211, Accidental, 1, 1, 3, 6.7010256, 7.54301522530537, 287.900866, NaN, 10.01, NaN, 1, 226, 1, 0, 0, 0, 0, 0, 
222, 1, 295, 661, 10.0110630156524, 141, 211, Accidental, 1, 2, 15, 6.7010256, 11.093882941504, 287.900866, 10, 10.01, 0.0679394380941394, 1, 2432, 2, 0, 0, 0, 0, 0, 
223, 1, 878, 82, 10.0110630156524, 141, 211, Accidental, 1, 2, 14, 6.7010256, 6.41272707182495, 287.900866, 10, 10.01, 0.0766895465868018, 1, 6536, 2, 0, 0, 0, 0, 0, 
224, 1, 362, 795, 10.0110630156524, 141, 211, Lightning, 1, 3, 15, 6.7010256, 6.29295301748923, 287.900866, 10, 10.01, 0.0758349353369483, 1, 2269, 3, 0, 0, 0, 0, 0, 
225, 1, 27, 1224, 12.8996020981544, 142, 221, Accidental, 1, 1, 5, 7.5743028, 9.13008705749932, 34.413946, NaN, 12.9, NaN, 1, 474, 1, 0, 0, 0, 0, 0, 
226, 1, 395, 1119, 12.8996020981544, 142, 221, Accidental, 1, 1, 1, 7.5743028, 8.4694378631244, 34.413946, NaN, 12.9, NaN, 1, 130, 1, 0, 0, 0, 0, 0, 
227, 1, 781, 75, 12.8996020981544, 142, 221, Accidental, 1, 3, 15, 7.5743028, 7.81339303889872, 34.413946, 10, 12.9, 0.0778209727542726, 1, 1888, 3, 0, 0, 0, 0, 0, 
228, 1, 385, 956, 12.8996020981544, 142, 221, Accidental, 1, 1, 7, 7.5743028, 7.63437452158922, 34.413946, NaN, 12.9, NaN, 1, 3408, 1, 0, 0, 0, 0, 0, 
229, 1, 486, 625, 12.8996020981544, 142, 221, Accidental, 1, 4, 22, 7.5743028, 9.07532811106359, 34.413946, 10, 12.9, 0.0741806579104665, 1, 4381, 4, 0, 0, 0, 0, 0, 
230, 1, 403, 863, 12.8996020981544, 142, 221, Lightning, 1, 2, 15, 7.5743028, 2.67308589297205, 34.413946, 10, 12.9, 0.0880432873040548, 1, 5951, 2, 0, 0, 0, 0, 0, 
231, 1, 363, 642, 15.2848182091255, 143, 230, Accidental, 1, 1, 4, 11.2773888, 12.2859275458421, 136.92014, NaN, 15.28, NaN, 1, 1507, 1, 0, 0, 0, 0, 0, 
232, 1, 625, 523, 15.2848182091255, 143, 230, Accidental, 1, 1, 6, 11.2773888, 11.7245937056804, 136.92014, NaN, 15.28, NaN, 1, 1989, 1, 0, 0, 0, 0, 0, 
233, 1, 627, 821, 15.2848182091255, 143, 230, Accidental, 1, 2, 12, 11.2773888, 9.7556129856695, 136.92014, 10, 15.28, 0.0786227735130598, 1, 2337, 2, 0, 0, 0, 0, 0, 
234, 1, 857, 127, 15.2848182091255, 143, 230, Accidental, 1, 2, 23, 11.2773888, 10.3462229783312, 136.92014, 10, 15.28, 0.0711903448573084, 1, 6114, 2, 0, 0, 0, 0, 0, 
235, 1, 716, 597, 15.2848182091255, 143, 230, Accidental, 1, 1, 15, 11.2773888, 11.7909865956499, 136.92014, NaN, 15.28, NaN, 1, 8226, 1, 0, 0, 0, 0, 0, 
236, 1, 610, 187, 15.2848182091255, 143, 230, Lightning, 1, 1, 2, 11.2773888, 12.491761595277, 136.92014, NaN, 15.28, NaN, 1, 610, 1, 0, 0, 0, 0, 0, 
237, 1, 671, 269, 15.2848182091255, 143, 0, Rx, 1, 32, 203, 11.2773888, 10.1382537955724, 136.92014, 0, 15.28, 1, 1, 71488, 32, 0, 0, 0, 0, 0, 
238, 1, 565, 715, 11.2861131174844, 144, 215, Accidental, 1, 2, 25, 7.5839976, 6.79943258832374, 25.749725, 10, 11.29, 0.0835326484528172, 1, 10641, 2, 0, 0, 0, 0, 0, 
239, 1, 561, 484, 11.2861131174844, 144, 215, Accidental, 1, 1, 1, 7.5839976, 7.41144632265694, 25.749725, NaN, 11.29, NaN, 1, 608, 1, 0, 0, 0, 0, 0, 
240, 1, 495, 421, 11.2861131174844, 144, 215, Accidental, 1, 3, 12, 7.5839976, 7.85913078795502, 25.749725, 10, 11.29, 0.0758373160635121, 1, 4118, 3, 0, 0, 0, 0, 0, 
241, 1, 433, 393, 11.2861131174844, 144, 215, Accidental, 1, 1, 5, 7.5839976, 11.1228762296688, 25.749725, NaN, 11.29, NaN, 1, 1736, 1, 0, 0, 0, 0, 0, 
242, 1, 333, 667, 11.2861131174844, 144, 215, Accidental, 1, 1, 6, 7.5839976, 4.16385559818974, 25.749725, NaN, 11.29, NaN, 1, 812, 1, 0, 0, 0, 0, 0, 
243, 1, 294, 1078, 11.2861131174844, 144, 215, Lightning, 1, 1, 6, 7.5839976, 8.21574285291714, 25.749725, NaN, 11.29, NaN, 1, 1305, 1, 0, 0, 0, 0, 0, 
244, 1, 599, 314, 12.6581720841346, 147, 221, Accidental, 1, 2, 11, 14.199552, 14.1368104152242, 288.265986, 10, 12.66, 0.0678150575067041, 1, 4188, 2, 0, 0, 0, 0, 0, 
245, 1, 785, 435, 12.6581720841346, 147, 221, Accidental, 1, 3, 22, 14.199552, 11.9837761702913, 288.265986, 10, 12.66, 0.0714366347107961, 1, 7428, 3, 0, 0, 0, 0, 0, 
246, 1, 850, 131, 12.6581720841346, 147, 221, Accidental, 1, 1, 5, 14.199552, 16.1072313603961, 288.265986, NaN, 12.66, NaN, 1, 1406, 1, 0, 0, 0, 0, 0, 
247, 1, 760, 318, 12.6581720841346, 147, 221, Accidental, 1, 1, 11, 14.199552, 13.503544516104, 288.265986, NaN, 12.66, NaN, 1, 3422, 1, 0, 0, 0, 0, 0, 
248, 1, 541, 288, 12.6581720841346, 147, 221, Accidental, 1, 1, 2, 14.199552, 13.0885554127325, 288.265986, NaN, 12.66, NaN, 1, 699, 1, 0, 0, 0, 0, 0, 
249, 1, 336, 966, 12.6581720841346, 147, 221, Lightning, 1, 3, 26, 14.199552, 16.9971312015019, 288.265986, 10, 12.66, 0.0623960978023225, 1, 8861, 3, 0, 0, 0, 0, 0, 
250, 1, 312, 606, 16.0944604399264, 148, 234, Accidental, 1, 1, 9, 24.2936172, 21.1139611116399, 296.552596, NaN, 16.09, NaN, 1, 3183, 1, 0, 0, 0, 0, 0, 
251, 1, 372, 640, 16.0944604399264, 148, 234, Accidental, 1, 1, 2, 24.2936172, 27.299014101894, 296.552596, NaN, 16.09, NaN, 1, 333, 1, 0, 0, 0, 0, 0, 
252, 1, 844, 91, 16.0944604399264, 148, 234, Accidental, 1, 1, 7, 24.2936172, 23.8349281897944, 296.552596, NaN, 16.09, NaN, 1, 3109, 1, 0, 0, 0, 0, 0, 
253, 1, 380, 858, 16.0944604399264, 148, 234, Accidental, 1, 2, 11, 24.2936172, 21.8896477454614, 296.552596, 10, 16.09, 0.0649057106904575, 1, 5960, 2, 0, 0, 0, 0, 0, 
254, 1, 46, 1081, 16.0944604399264, 148, 234, Accidental, 1, 1, 11, 24.2936172, 24.694994400807, 296.552596, NaN, 16.09, NaN, 1, 2394, 1, 0, 0, 0, 0, 0, 
255, 1, 619, 367, 16.0944604399264, 148, 234, Lightning, 1, 2, 9, 24.2936172, 24.2336975128324, 296.552596, 10, 16.09, 0.0573855529499665, 1, 4993, 2, 0, 0, 0, 0, 0, 
256, 1, 326, 680, 16.0944604399264, 148, 0, Rx, 1, 32, 201, 24.2936172, 27.1040909806363, 296.552596, 0, 16.09, 1, 1, 63612, 32, 0, 0, 0, 0, 0, 
257, 1, 208, 1321, 12.0711357393172, 150, 218, Accidental, 1, 5, 34, 14.1459444, 12.2173769657687, 140.47118, 10, 12.07, 0.071043314996194, 1, 14140, 5, 0, 0, 0, 0, 0, 
258, 1, 373, 796, 12.0711357393172, 150, 218, Accidental, 1, 3, 11, 14.1459444, 14.5753790083914, 140.47118, 10, 12.07, 0.0669724134878963, 1, 1656, 3, 0, 0, 0, 0, 0, 
259, 1, 565, 253, 12.0711357393172, 150, 218, Accidental, 1, 1, 6, 14.1459444, 10.9026757689054, 140.47118, NaN, 12.07, NaN, 1, 4836, 1, 0, 0, 0, 0, 0, 
260, 1, 82, 1226, 12.0711357393172, 150, 218, Accidental, 1, 1, 10, 14.1459444, 15.1621673400509, 140.47118, NaN, 12.07, NaN, 1, 5807, 1, 0, 0, 0, 0, 0, 
261, 1, 618, 120, 12.0711357393172, 150, 218, Accidental, 1, 3, 12, 14.1459444, 12.643147193517, 140.47118, 10, 12.07, 0.0689640484859182, 1, 2439, 3, 0, 0, 0, 0, 0, 
262, 1, 499, 897, 12.0711357393172, 150, 218, Lightning, 1, 1, 7, 14.1459444, 21.279936012551, 140.47118, NaN, 12.07, NaN, 1, 5869, 1, 0, 0, 0, 0, 0, 
263, 1, 806, 336, 10.0585177573461, 151, 211, Accidental, 1, 3, 16, 9.3868416, 8.79454902262749, 305.342385, 0, 10.06, 0.0855101582291099, 1, 5476, 3, 0, 0, 0, 0, 0, 
264, 1, 573, 301, 10.0585177573461, 151, 211, Accidental, 1, 1, 8, 9.3868416, 9.74205810769913, 305.342385, NaN, 10.06, NaN, 1, 1679, 1, 0, 0, 0, 0, 0, 
265, 1, 333, 619, 10.0585177573461, 151, 211, Accidental, 1, 2, 8, 9.3868416, 12.2222473736072, 305.342385, 10, 10.06, 0.0674580486077241, 1, 4606, 2, 0, 0, 0, 0, 0, 
266, 1, 65, 1332, 10.0585177573461, 151, 211, Accidental, 1, 2, 10, 9.3868416, 9.10294574087036, 305.342385, 10, 10.06, 0.0730214725082209, 1, 1616, 2, 0, 0, 0, 0, 0, 
267, 1, 236, 931, 10.0585177573461, 151, 211, Accidental, 1, 1, 9, 9.3868416, 7.77238856939275, 305.342385, NaN, 10.06, NaN, 1, 2889, 1, 0, 0, 0, 0, 0, 
268, 1, 772, 58, 10.0585177573461, 151, 211, Accidental, 1, 1, 8, 9.3868416, 11.1749519066845, 305.342385, NaN, 10.06, NaN, 1, 2575, 1, 0, 0, 0, 0, 0, 
269, 1, 21, 1117, 10.0585177573461, 151, 211, Lightning, 1, 5, 21, 9.3868416, 13.0421763105957, 305.342385, 10, 10.06, 0.0644297723054812, 1, 9449, 5, 0, 0, 0, 0, 0, 
270, 1, 236, 893, 10.182275001827, 152, 211, Accidental, 1, 1, 5, 8.7166908, 3.93659213667342, 289.445472, NaN, 10.18, NaN, 1, 1144, 1, 0, 0, 0, 0, 0, 
271, 1, 233, 751, 10.182275001827, 152, 211, Accidental, 1, 1, 5, 8.7166908, 6.01146773394341, 289.445472, NaN, 10.18, NaN, 1, 280, 1, 0, 0, 0, 0, 0, 
272, 1, 807, 268, 10.182275001827, 152, 211, Accidental, 1, 1, 1, 8.7166908, 10.523033660594, 289.445472, NaN, 10.18, NaN, 1, 193, 1, 0, 0, 0, 0, 0, 
273, 1, 418, 918, 10.182275001827, 152, 211, Accidental, 1, 3, 25, 8.7166908, 10.0360470090038, 289.445472, 10, 10.18, 0.0698522221121562, 1, 5967, 3, 0, 0, 0, 0, 0, 
274, 1, 615, 282, 10.182275001827, 152, 211, Accidental, 1, 1, 2, 8.7166908, 9.44849520330523, 289.445472, NaN, 10.18, NaN, 1, 398, 1, 0, 0, 0, 0, 0, 
275, 1, 849, 119, 10.182275001827, 152, 211, Lightning, 1, 3, 13, 8.7166908, 7.63480359016408, 289.445472, 10, 10.18, 0.0740099662730829, 1, 3398, 3, 0, 0, 0, 0, 0, 
276, 1, 69, 1128, 15.7993561102396, 153, 232, Accidental, 1, 1, 4, 21.1157388, 17.3704619460386, 315.026399, NaN, 15.8, NaN, 1, 1086, 1, 0, 0, 0, 0, 0, 
