"","Time","ClimateRegionName","ClimateRegionIndex","NumSites","NEEC","SOMTC","AGB","AG_NPPC","BG_NPPC","Litterfall","AgeMortality","MineralN","TotalN","GrossMineralization","C_LiveLeaf","C_LiveFRoot","C_LiveWood","C_LiveCRoot","C_DeadWood","C_DeadCRoot","C_DeadLeaf_Struc","C_DeadLeaf_Meta","C_DeadFRoot_Struc","C_DeadFRoot_Meta","C_SOM1surf","C_SOM1soil","C_SOM2","C_SOM3","N_Leaf","N_FRoot","N_Wood","N_CRoot","N_DeadWood","N_DeadCRoot","N_DeadLeaf_Struc","N_DeadLeaf_Meta","N_DeadFRoot_Struc","N_DeadFRoot_Meta","N_SOM1surf","N_SOM1soil","N_SOM2","N_SOM3","SurfStrucNetMin","SurfMetaNetMin","SoilStrucNetMin","SoilMetaNetMin","SOM1surfNetMin","SOM1soilNetMin","SOM2NetMin","SOM3NetMin","TotalNdep","StreamC","StreamN","FireCEfflux","FireNEfflux","Nuptake","Nresorbed","TotalSoilN","Nvol","FrassC","X"
"60",59," eco1",0,1,-59.2,3698.9,3810,237.8,47.6,113.1,116.6,3.52,268.1,7.7,213.9,42.8,1577.2,315.4,720.9,108.1,1356.5,90.2,197,18.6,61.4,154.3,2327.1,1156.2,10.3,1,4,3.8,1.8,1.3,6.8,3.1,1,0.7,1.7,16.4,75.3,137.4,0.1,-0.4,0,-0.2,1.9,2.5,-2.3,0,3.36,0,0.03,0,0,3.3,3.4,246,2.01,0,NA
"61",60," eco1",0,1,-63.7,3723.5,3886,268.6,53.7,115.3,117.7,3.6,270,8.9,227.6,45.5,1599.2,319.8,714.9,106.8,1362.6,87.8,197.8,17.9,61.5,155.6,2349.5,1156.9,10.9,1.1,4,3.8,1.8,1.3,6.8,3.1,1,0.7,1.7,16.6,76.1,137.5,0.1,-0.4,0,-0.2,2.2,3,-2.7,0,3.4,0.02,0.03,0,0,3.5,3.4,247,2,0,NA
"62",61," eco1",0,1,5,3745.9,3837,206,41.2,112.2,117.1,3.87,270.7,8.5,214.2,42.8,1589.2,317.8,711.8,106.2,1367.9,86.3,198.5,17.6,61.2,156.7,2370.5,1157.6,10.3,1,4,3.8,1.8,1.3,6.8,3,1,0.7,1.7,16.8,77.1,137.6,0.1,-0.4,0,-0.3,2.1,2.7,-2.6,0,3.35,0,0,0,0,2.7,3.4,248.5,2.32,0,NA
"63",62," eco1",0,1,-88.1,3768.1,3940,285.4,57.1,117.6,119.1,3.52,272.4,8.9,233.6,46.7,1618.5,323.7,710.2,105.9,1375.6,86.9,199.5,17.8,61.2,157.7,2391,1158.3,11.2,1.1,4.1,3.9,1.8,1.3,6.9,3,1,0.7,1.7,16.9,77.8,137.7,0.1,-0.4,0,-0.2,2.1,3.1,-2.6,0,3.42,0.01,0.02,0,0,4.1,3.5,249.1,1.94,0,NA
"64",63," eco1",0,1,-50.6,3789.5,3955,245.4,49.1,118.8,119.7,3.57,273.7,8.4,232.6,46.5,1626.4,325.3,714.7,106.8,1386.3,89.6,201,18.4,61.6,158.9,2410.1,1159,11.2,1.1,4.1,3.9,1.8,1.3,6.9,3.1,1,0.7,1.7,17,78.5,137.8,0.1,-0.4,0,-0.2,2,2.8,-2.6,0,3.41,0.01,0.05,0,0,3.3,3.6,250.4,2.07,0,NA
"65",64," eco1",0,1,-8.2,3811.3,3927,224,44.8,117.4,119.8,3.74,274.5,9,222.7,44.5,1623.1,324.6,712.1,106.2,1392.4,88.4,201.8,18.1,61.4,160,2430.2,1159.7,10.7,1,4.1,3.9,1.8,1.3,7,3.1,1,0.7,1.7,17.2,79.4,138,0.1,-0.4,0,-0.3,2.2,3,-2.7,0,3.35,0,0,0,0,3.2,3.5,251.7,2.16,0,NA
"66",65," eco1",0,1,-21.8,3832.4,3922,233.6,46.7,115.6,120.1,3.83,275.6,8.8,219.2,43.8,1624.5,324.9,711,106,1397.7,87.3,202.4,17.8,61.4,161,2449.5,1160.4,10.5,1,4.1,3.9,1.8,1.3,7,3,1,0.7,1.7,17.3,80.3,138.1,0.1,-0.4,0,-0.3,2.1,2.9,-2.7,0,3.42,0.02,0.09,0,0,3,3.5,253,2.26,0,NA
"67",66," eco1",0,1,14.1,3851.9,3858,199,39.8,110.1,119.1,4.16,276.2,8.6,204.6,40.9,1608.8,321.8,711.5,106.1,1401,85.9,202.8,17.5,61.3,161.8,2467.7,1161.2,9.8,1,4,3.8,1.8,1.3,7,3,1,0.6,1.7,17.4,81.3,138.2,0.1,-0.4,0,-0.3,2.1,2.8,-2.7,0,3.39,0,0,0,0,2.5,3.3,254.5,2.58,0,NA
"68",67," eco1",0,1,24.2,3870.1,3739,165,33,103.4,117.5,4.38,276.2,7.6,180.4,36.1,1577.1,315.4,724.2,108.6,1407.6,87.5,203.7,17.9,62.2,162.8,2483.3,1161.8,8.7,0.8,4,3.8,1.8,1.3,7,3,1,0.7,1.7,17.5,82.1,138.3,0.1,-0.3,0,-0.2,1.8,2.5,-2.3,0,3.4,0,0,0,0,2.1,3.1,255.8,2.78,0,NA
"69",68," eco1",0,1,50.3,3888.3,3600,146,29.2,95.8,115.5,4.64,275.8,7.7,154.7,30.9,1537.6,307.5,732.5,110.2,1409.4,85.8,203.9,17.5,62.9,163.7,2499.3,1162.4,7.4,0.7,3.9,3.7,1.8,1.3,7.1,3,1,0.6,1.7,17.6,82.9,138.4,0.1,-0.3,0,-0.2,1.8,2.5,-2.4,0,3.42,0,0,0,0,1.8,2.9,257,3.09,0,NA
"70",69," eco1",0,1,49.2,3905.5,3491,146.9,29.4,85.7,112.7,5.01,276,7.6,139.6,27.9,1501.3,300.3,737,110.9,1405.7,81.3,203.2,16.5,62.8,164.5,2515.2,1163.1,6.7,0.6,3.8,3.6,1.9,1.3,7,2.8,1,0.6,1.7,17.7,83.7,138.5,0.1,-0.3,0,-0.2,1.8,2.5,-2.4,0,3.42,0,0,0,0,1.3,2.6,258.1,3.51,0,NA
"71",70," eco1",0,1,-7.7,3921.8,3522,207.6,41.5,81.9,111,4.9,277.3,8.1,157.3,31.5,1498.3,299.7,731.3,109.6,1396.2,74.6,201.7,15,61.4,164.9,2531.7,1163.8,7.6,0.7,3.8,3.6,1.8,1.3,7,2.6,1,0.6,1.6,17.8,84.5,138.6,0.1,-0.3,0,-0.2,1.9,2.7,-2.6,0,3.39,0,0,0,0,2,2.4,258.5,3.4,0,NA
"72",71," eco1",0,1,5.4,3936.4,3538,203.7,40.7,85.9,110.1,4.42,278,8.4,169.1,33.8,1494.1,298.8,720.4,107.4,1386.5,70.7,200.1,14.2,59.6,165.1,2547.1,1164.5,8.1,0.8,3.8,3.6,1.8,1.3,6.9,2.5,1,0.5,1.5,17.8,85.3,138.8,0.1,-0.3,0,-0.2,1.8,2.9,-2.7,0,3.39,0,0,0,0,2.8,2.6,258.7,2.92,0,NA
"73",72," eco1",0,1,-8.2,3949.7,3572,216.3,43.3,90.4,109.9,3.84,278.9,8.4,182.6,36.5,1496.7,299.3,708.9,105.2,1378.6,69.4,198.8,14,58.3,165.2,2560.8,1165.3,8.8,0.8,3.8,3.6,1.8,1.3,6.9,2.4,1,0.5,1.4,17.9,86.1,138.9,0.1,-0.3,0,-0.2,1.8,3,-2.7,0,3.35,0,0,0,0,3.2,2.7,258.9,2.54,0,NA
"74",73," eco1",0,1,22.4,3962.3,3529,181.2,36.2,92.4,109.2,4.05,279.6,8.1,177.1,35.4,1481.7,296.3,703,104.2,1374.4,70.4,198.1,14.4,58.3,165.5,2572.5,1166,8.5,0.8,3.7,3.5,1.8,1.2,6.9,2.4,1,0.5,1.4,17.9,86.8,139,0.1,-0.3,0,-0.2,1.7,2.9,-2.6,0,3.46,0.04,0.12,0,0,2.4,2.8,260,2.47,0,NA
"75",74," eco1",0,1,-61.3,3974.2,3623,254.2,50.8,99.7,110.5,3.54,281.1,8.5,199.5,39.9,1503.4,300.7,697.8,103.3,1373.6,73.2,197.9,15.1,57.8,165.9,2583.7,1166.8,9.6,0.9,3.8,3.6,1.8,1.2,6.9,2.5,1,0.6,1.4,18,87.2,139.1,0.1,-0.3,0,-0.2,1.7,3.2,-2.7,0,3.38,0,0,0,0,4,3,260.2,2.03,0,NA
"76",75," eco1",0,1,-4.3,3986.3,3578,192,38.4,102.4,110.4,3.77,281.8,7.9,189.2,37.8,1492.8,298.6,701.9,104.3,1378.7,78.4,198.6,16.3,58.6,166.6,2593.7,1167.5,9.1,0.9,3.8,3.6,1.8,1.2,6.9,2.7,1,0.6,1.5,18.1,87.7,139.3,0.1,-0.3,0,-0.2,1.6,2.9,-2.5,0,3.41,0.03,0.07,0,0,2.8,3.1,261.5,2.17,0,NA
"77",76," eco1",0,1,-56.1,3999.6,3657,253.4,50.7,105.1,111.4,3.68,283.5,8.7,205.8,41.2,1513.2,302.6,697.7,103.5,1380.6,79.5,198.8,16.4,59.2,167.4,2604.8,1168.2,9.9,1,3.8,3.6,1.8,1.2,6.9,2.8,1,0.6,1.5,18.2,88.2,139.4,0.1,-0.3,0,-0.2,1.8,3.1,-2.7,0,3.39,0,0,0,0,3.5,3.1,262.2,2.07,0,NA
"78",77," eco1",0,1,-40.1,4012.7,3681,231.9,46.4,108.4,112.1,3.81,284.7,8.5,208.6,41.7,1521.7,304.3,699.6,104,1386.8,82.7,199.7,17.1,60,168.3,2615.4,1168.9,10,1,3.8,3.6,1.8,1.2,6.9,2.9,1,0.6,1.6,18.3,88.7,139.5,0.1,-0.3,0,-0.2,1.8,3,-2.6,0,3.42,0.03,0.04,0,0,3.2,3.2,263.3,2.13,0,NA
"79",78," eco1",0,1,-71.6,4026.2,3789,283.6,56.7,118,114.7,3.53,286.1,9.9,226.7,45.3,1554.4,310.9,691.5,102.5,1391.7,83.8,200.3,17.3,59.7,169.2,2627.6,1169.7,10.9,1.1,3.9,3.7,1.7,1.2,7,2.9,1,0.6,1.6,18.3,88.9,139.6,0.1,-0.4,0,-0.2,2.1,3.7,-2.9,0,3.37,0,0,0,0,4.6,3.5,263.5,1.86,0,NA
