Time,ManagementArea,Prescription,HarvestedSites,TotalCohortsCompleteHarvest,TotalCohortsPartialHarvest,TotalBiomassHarvested,CohortsHarvested_AcerPens,CohortsHarvested_AmelArbo,CohortsHarvested_AescBuck,CohortsHarvested_AcerRubr,CohortsHarvested_AcerSacc,CohortsHarvested_BetuAlle,CohortsHarvested_BetuNigr,CohortsHarvested_BetuLent,CohortsHarvested_CaryOvat,CohortsHarvested_CaryAlba,CohortsHarvested_CaryGlab,CohortsHarvested_CaryCodi,CohortsHarvested_CornFlor,CohortsHarvested_FraxPenn,CohortsHarvested_FraxAmer,CohortsHarvested_FaguGran,CohortsHarvested_JuglNigr,CohortsHarvested_HaleDipt,CohortsHarvested_IlexOpac,CohortsHarvested_LiriTuli,CohortsHarvested_LiquStyr,CohortsHarvested_MagnAcum,CohortsHarvested_MagnMacr,CohortsHarvested_NyssSylv,CohortsHarvested_OxydArbo,CohortsHarvested_PrunSero,CohortsHarvested_PrunPenn,CohortsHarvested_PlanOcid,CohortsHarvested_QuerAlba,CohortsHarvested_QuerCocc,CohortsHarvested_QuerFalc,CohortsHarvested_QuerRubr,CohortsHarvested_QuerPrin,CohortsHarvested_QuerVelu,CohortsHarvested_QuerStel,CohortsHarvested_RobiPseu,CohortsHarvested_SassAlid,CohortsHarvested_TiliAmer,CohortsHarvested_TiliAmhe,CohortsHarvested_TsugCana,CohortsHarvested_PinuVirg,CohortsHarvested_PinuTaed,CohortsHarvested_PinuStro,CohortsHarvested_PinuRigi,CohortsHarvested_PinuPung,CohortsHarvested_FrasFirr,CohortsHarvested_PiceRube,CohortsHarvested_PinuEnch,BiomassHarvestedMg_AcerPens,BiomassHarvestedMg_AmelArbo,BiomassHarvestedMg_AescBuck,BiomassHarvestedMg_AcerRubr,BiomassHarvestedMg_AcerSacc,BiomassHarvestedMg_BetuAlle,BiomassHarvestedMg_BetuNigr,BiomassHarvestedMg_BetuLent,BiomassHarvestedMg_CaryOvat,BiomassHarvestedMg_CaryAlba,BiomassHarvestedMg_CaryGlab,BiomassHarvestedMg_CaryCodi,BiomassHarvestedMg_CornFlor,BiomassHarvestedMg_FraxPenn,BiomassHarvestedMg_FraxAmer,BiomassHarvestedMg_FaguGran,BiomassHarvestedMg_JuglNigr,BiomassHarvestedMg_HaleDipt,BiomassHarvestedMg_IlexOpac,BiomassHarvestedMg_LiriTuli,BiomassHarvestedMg_LiquStyr,BiomassHarvestedMg_MagnAcum,BiomassHarvestedMg_MagnMacr,BiomassHarvestedMg_NyssSylv,BiomassHarvestedMg_OxydArbo,BiomassHarvestedMg_PrunSero,BiomassHarvestedMg_PrunPenn,BiomassHarvestedMg_PlanOcid,BiomassHarvestedMg_QuerAlba,BiomassHarvestedMg_QuerCocc,BiomassHarvestedMg_QuerFalc,BiomassHarvestedMg_QuerRubr,BiomassHarvestedMg_QuerPrin,BiomassHarvestedMg_QuerVelu,BiomassHarvestedMg_QuerStel,BiomassHarvestedMg_RobiPseu,BiomassHarvestedMg_SassAlid,BiomassHarvestedMg_TiliAmer,BiomassHarvestedMg_TiliAmhe,BiomassHarvestedMg_TsugCana,BiomassHarvestedMg_PinuVirg,BiomassHarvestedMg_PinuTaed,BiomassHarvestedMg_PinuStro,BiomassHarvestedMg_PinuRigi,BiomassHarvestedMg_PinuPung,BiomassHarvestedMg_FrasFirr,BiomassHarvestedMg_PiceRube,BiomassHarvestedMg_PinuEnch,
65, 7, PineShelterwood, 6, 14, 17, 254.5625, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 3, 0, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 12, 1, 0, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 2.5625, 0, 0, 0, 0, 0, 0, 0.3125, 0, 0.625, 0, 0, 0.9375, 0, 0.375, 0, 1.375, 0, 0, 0, 0.75, 0, 0, 0, 0, 0, 0, 0, 1.5, 205.6875, 0.3125, 0, 0, 0, 0, 0, 0, 0.875, 0, 29.625, 0, 0, 0, 0, 0, 
70, 1, SelectiveOakHarvest, 2, 3, 14, 172.5625, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 1, 0, 4, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6875, 0, 0, 0, 0, 0, 0.5625, 0, 0, 0.4375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0, 0, 0, 0, 32.9375, 2.625, 0, 113.5, 15.625, 2.0625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
70, 1, PineShelterwood, 2, 8, 3, 140.875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3125, 0.375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6875, 0.5, 0, 0, 0, 0, 0, 0, 68.625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66.5, 0, 0, 0, 0, 0, 
70, 2, SelectiveOakHarvest, 22, 9, 173, 1788.8125, 0, 2, 0, 3, 0, 0, 0, 0, 0, 4, 9, 0, 1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 31, 17, 12, 16, 61, 18, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1.1875, 0, 0.9375, 0, 0, 0, 0, 0, 2.5625, 13.875, 0, 0.3125, 0, 0, 0, 0.8125, 0, 0, 2.25, 0, 0, 0, 0, 0.625, 0, 0, 0, 361.5, 350.75, 11.875, 175.0625, 825.6875, 22.375, 0, 0, 0, 0, 0, 0, 0, 0, 13.6875, 0, 0, 0, 0, 0, 
70, 2, PineShelterwood, 30, 66, 75, 2688.5625, 0, 1, 0, 7, 0, 0, 0, 2, 0, 3, 6, 0, 3, 0, 1, 2, 0, 0, 2, 2, 2, 1, 1, 4, 5, 4, 0, 0, 6, 2, 1, 5, 21, 1, 3, 0, 0, 0, 0, 0, 2, 14, 13, 0, 0, 0, 0, 27, 0, 0.625, 0, 125.5625, 0, 0, 0, 46.4375, 0, 1.6875, 2.5625, 0, 1.1875, 0, 0.3125, 0.625, 0, 0, 3.625, 8.1875, 2.5625, 0.3125, 20.4375, 1.5, 2.1875, 2.75, 0, 0, 11.4375, 1.4375, 2.25, 67.5, 1319.8125, 0.3125, 2.5, 0, 0, 0, 0, 0, 2.6875, 381.3125, 250, 0, 0, 0, 0, 120.0625, 
70, 3, SelectiveOakHarvest, 5, 3, 34, 407.9375, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 6, 1, 2, 16, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3125, 0, 0, 0, 0, 0, 1.125, 0.875, 0, 0, 0, 0.3125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3125, 0, 0, 0, 40.875, 79.625, 0.375, 13.0625, 263.9375, 6.1875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
70, 3, PineShelterwood, 1, 1, 2, 178.375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3125, 176.5625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1875, 
70, 4, SelectiveOakHarvest, 2357, 1248, 18066, 319610.75, 2, 50, 5, 272, 299, 0, 0, 43, 54, 867, 1762, 8, 77, 2, 33, 38, 14, 15, 60, 80, 4, 11, 15, 175, 244, 29, 0, 0, 2429, 2543, 217, 1894, 6158, 837, 128, 24, 25, 0, 0, 0, 44, 21, 700, 0, 0, 0, 0, 135, 0.5625, 20.8125, 3.9375, 844.8125, 1733.5, 0, 0, 28.8125, 161.75, 944, 5160, 25.75, 34.8125, 1.1875, 13.1875, 13.125, 7.5, 4.8125, 100.875, 3287.5, 2, 6.5625, 4.125, 89.625, 288.5625, 23.4375, 0, 0, 60147.9375, 58358, 1386.5625, 29389.75, 138989.125, 2706.9375, 1507.8125, 16.375, 57.0625, 0, 0, 0, 682.0625, 181.8125, 7634, 0, 0, 0, 0, 227.8125, 
70, 4, PineShelterwood, 2190, 2483, 7571, 202172.625, 9, 45, 4, 281, 3, 0, 0, 27, 10, 102, 103, 0, 191, 8, 8, 48, 1, 31, 70, 125, 60, 3, 25, 219, 309, 95, 0, 0, 260, 85, 72, 98, 2336, 50, 42, 11, 30, 0, 0, 0, 58, 1283, 1038, 0, 0, 0, 0, 2914, 3, 19, 2.4375, 975.1875, 1.0625, 0, 0, 9.5625, 5.875, 55.875, 97.9375, 0, 67.25, 206.3125, 3.375, 62.8125, 0.3125, 10.875, 94.375, 2576.3125, 190.5, 1.0625, 7.1875, 91.25, 163.5, 44.3125, 0, 0, 2090.6875, 810.1875, 177.5625, 232.3125, 142951.8125, 52.3125, 35.5, 12.375, 108.5625, 0, 0, 0, 575.875, 12561.875, 17321.9375, 0, 0, 0, 0, 11767.5, 
70, 5, SelectiveOakHarvest, 753, 350, 6470, 106358.6875, 0, 14, 2, 72, 68, 0, 0, 14, 16, 467, 717, 2, 32, 0, 3, 8, 1, 13, 8, 11, 0, 2, 7, 76, 66, 6, 0, 0, 994, 1054, 46, 364, 2065, 214, 96, 1, 13, 0, 0, 0, 2, 23, 211, 0, 0, 0, 0, 132, 0, 6.75, 1.3125, 129.375, 340.375, 0, 0, 4.75, 95.4375, 314.9375, 1703.625, 6.625, 11.25, 0, 1.125, 2.875, 0.375, 3.9375, 18.9375, 52.0625, 0, 0.625, 1.9375, 28.75, 24.8125, 2.5625, 0, 0, 23173.5625, 23051.0625, 469.625, 4966, 46347.9375, 805.3125, 442.625, 0.3125, 13.9375, 0, 0, 0, 16.6875, 237.8125, 3468.5, 0, 0, 0, 0, 290.875, 
70, 5, PineShelterwood, 740, 907, 2953, 56058.75, 0, 19, 0, 79, 0, 0, 0, 4, 1, 40, 50, 1, 78, 4, 0, 9, 2, 5, 33, 41, 20, 10, 6, 68, 101, 50, 0, 0, 106, 33, 34, 33, 703, 23, 30, 4, 5, 0, 0, 0, 18, 555, 294, 0, 0, 0, 0, 1401, 0, 7.625, 0, 81.5625, 0, 0, 0, 2.4375, 0.5625, 25.25, 27.375, 0.6875, 30.4375, 9.4375, 0, 3, 0.625, 1.625, 43.1875, 198.1875, 38.75, 3.375, 1.875, 26.8125, 41.5625, 23.3125, 0, 0, 181.375, 47, 61.3125, 55.6875, 38043.8125, 13.9375, 22.6875, 2, 6, 0, 0, 0, 70.375, 4973.9375, 4844.9375, 0, 0, 0, 0, 6139.9375, 
70, 6, SelectiveOakHarvest, 79, 24, 597, 9150.6875, 1, 1, 0, 6, 8, 0, 0, 3, 0, 16, 48, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 3, 4, 1, 0, 0, 59, 101, 0, 76, 249, 24, 2, 0, 1, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0.3125, 0.3125, 0, 5.9375, 38.5625, 0, 0, 1.0625, 0, 11.8125, 204.4375, 0, 0.3125, 0, 0, 0.4375, 0, 0, 0, 2.1875, 0, 0, 0.3125, 1.0625, 1.4375, 0.3125, 0, 0, 1250.625, 1628.0625, 0, 1029.5, 4719.375, 74.375, 9.5, 0, 1.3125, 0, 0, 0, 0, 0, 154.4375, 0, 0, 0, 0, 0, 
70, 6, PineShelterwood, 117, 269, 314, 19246.4375, 0, 8, 0, 34, 1, 0, 0, 6, 0, 7, 7, 0, 18, 0, 2, 7, 0, 0, 9, 9, 0, 6, 0, 31, 35, 2, 0, 0, 25, 19, 1, 19, 214, 12, 0, 1, 6, 0, 0, 0, 4, 6, 64, 0, 0, 0, 0, 30, 0, 3.3125, 0, 455.75, 0.5, 0, 0, 19, 0, 3.3125, 7.4375, 0, 5.8125, 0, 0.625, 2.8125, 0, 0, 16.3125, 17.25, 0, 5.75, 0, 25.875, 79.75, 0.875, 0, 0, 1549.5, 1198.5625, 0.625, 58, 10338.125, 158.75, 0, 0.3125, 7.875, 0, 0, 0, 4.1875, 71.3125, 1299.5625, 0, 0, 0, 0, 293.0625, 
70, 7, SelectiveOakHarvest, 7, 16, 65, 1217.125, 0, 1, 0, 6, 0, 0, 0, 3, 0, 7, 6, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 13, 8, 2, 5, 19, 2, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0.4375, 0, 19.25, 0, 0, 0, 0.9375, 0, 4.375, 18.75, 0, 0, 0, 0.5625, 0, 0, 0, 3.0625, 1.1875, 0, 0, 0.25, 0.3125, 0, 0, 0, 0, 468.5, 54.125, 7.5, 103.25, 464.6875, 3.625, 0, 0.3125, 0, 0, 0, 0, 0, 0, 39.6875, 0, 0, 0, 0, 0, 
70, 7, PineShelterwood, 6, 40, 19, 2125.8125, 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 1, 0, 1, 0, 0, 4, 0, 1, 2, 5, 0, 0, 1, 2, 7, 1, 0, 0, 3, 0, 0, 0, 13, 2, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 33.6875, 0, 0, 0, 0, 0, 0.625, 0.25, 0, 0.3125, 0, 0, 1.9375, 0, 0.3125, 0.75, 260.3125, 0, 0, 0.25, 0.5625, 18.4375, 0.375, 0, 0, 503, 0, 0, 0, 465.8125, 0.5625, 0, 1.5, 0, 0, 0, 0, 0, 0, 14.25, 0, 0, 0, 0, 0, 
75, 1, SelectiveOakHarvest, 2, 5, 20, 204.5625, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 4, 0, 4, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.875, 0, 0, 0, 0, 0, 0, 0, 0.8125, 0, 0, 0, 0, 0, 0.3125, 0, 0, 0, 0, 0, 0, 0, 0.75, 0, 0, 0, 0, 14, 77.625, 0, 30.8125, 69, 1.25, 0, 0, 0, 0, 0, 0, 0, 0, 7.1875, 0, 0, 0, 0, 0, 
75, 1, PineShelterwood, 2, 6, 1, 92.375, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 26.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.875, 0.6875, 0, 0, 17.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.75, 0, 0, 0, 0, 0, 
75, 2, SelectiveOakHarvest, 22, 6, 167, 1682.125, 0, 1, 0, 2, 1, 1, 0, 0, 0, 4, 9, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 18, 12, 17, 56, 15, 0, 1, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0.3125, 0, 0.625, 4.375, 0.3125, 0, 0, 0, 2.1875, 12.125, 0, 0, 0, 0, 0, 0.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 401.5625, 392.4375, 10.375, 161.8125, 645.5625, 13.0625, 0, 0.3125, 0.5625, 0, 0, 0, 0, 0, 33.625, 0, 0, 0, 0, 0, 
75, 2, PineShelterwood, 25, 47, 67, 1132, 0, 1, 0, 1, 0, 0, 0, 0, 0, 4, 1, 0, 2, 0, 0, 0, 0, 2, 2, 2, 3, 0, 0, 6, 6, 1, 0, 0, 6, 1, 2, 1, 17, 1, 3, 0, 0, 0, 0, 0, 2, 8, 13, 0, 0, 0, 0, 29, 0, 0.5, 0, 0.3125, 0, 0, 0, 0, 0, 2.625, 0.3125, 0, 0.6875, 0, 0, 0, 0, 0.625, 2.625, 6.25, 4.5, 0, 0, 2, 1.875, 1.1875, 0, 0, 10.75, 1.8125, 1.8125, 0.5, 752.4375, 0.3125, 3.625, 0, 0, 0, 0, 0, 2.75, 91.375, 108.875, 0, 0, 0, 0, 89.1875, 
75, 3, SelectiveOakHarvest, 5, 2, 33, 304.8125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 6, 1, 2, 15, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0625, 0.6875, 0, 0, 0, 0.5625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3125, 0, 0, 0, 25.875, 59.125, 0.3125, 11.25, 199.75, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
75, 3, PineShelterwood, 1, 1, 2, 106.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3125, 0, 0, 0, 0, 0, 0, 0, 0, 104.625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
75, 4, SelectiveOakHarvest, 2285, 983, 17702, 327584.5, 2, 47, 5, 248, 297, 1, 0, 20, 70, 852, 1645, 8, 62, 4, 21, 37, 16, 16, 22, 41, 3, 5, 28, 166, 187, 17, 0, 0, 2332, 2653, 214, 1730, 5772, 876, 116, 11, 28, 0, 0, 0, 12, 9, 967, 0, 0, 0, 0, 145, 0.6875, 18.5625, 1.9375, 461.25, 1544.3125, 0.3125, 0, 6.3125, 307.4375, 605.375, 3633.75, 12.8125, 19.6875, 11.4375, 7.5, 11.625, 5.875, 4.8125, 24.625, 342.3125, 1.25, 1.5, 7.6875, 57.6875, 70.8125, 5.9375, 0, 0, 63320.9375, 63080.875, 1121.75, 23741.0625, 154503.5625, 2587.5625, 1272.875, 8.25, 75.625, 0, 0, 0, 20.4375, 47.9375, 9285.0625, 0, 0, 0, 0, 192.8125, 
75, 4, PineShelterwood, 2190, 2421, 8017, 239294, 3, 42, 0, 285, 2, 1, 0, 23, 1, 96, 92, 0, 178, 10, 4, 60, 0, 28, 60, 134, 47, 9, 21, 222, 299, 94, 0, 1, 240, 88, 129, 81, 2598, 44, 52, 6, 29, 0, 0, 0, 40, 1058, 1246, 0, 0, 0, 0, 3115, 0.9375, 16.4375, 0, 1503.0625, 0.75, 0.3125, 0, 261.5625, 0.3125, 72.875, 128.75, 0, 57.125, 8.25, 1.625, 104.75, 0, 8.625, 114.3125, 9036.375, 117.625, 17.9375, 20.6875, 102.4375, 392, 110.1875, 0, 0.3125, 8916.125, 2368.0625, 152.6875, 282.125, 149534.625, 166.6875, 177.6875, 37.3125, 294.0625, 0, 0, 0, 437.9375, 11196.625, 17007.0625, 0, 0, 0, 0, 11735.8125, 
75, 5, SelectiveOakHarvest, 763, 268, 6654, 97222.25, 2, 7, 2, 53, 73, 1, 0, 2, 18, 533, 770, 3, 25, 1, 6, 16, 2, 12, 6, 10, 1, 1, 6, 40, 63, 3, 0, 0, 1004, 1020, 62, 394, 1987, 233, 99, 0, 8, 0, 0, 0, 3, 16, 291, 0, 0, 0, 0, 149, 0.5625, 2.1875, 0.875, 173.375, 308.3125, 0.3125, 0, 0.625, 84.0625, 296.6875, 1359.8125, 25.5625, 7.875, 0.8125, 2.4375, 5, 0.6875, 3.75, 5.8125, 328.4375, 0.4375, 0.3125, 1.625, 13.625, 31, 1.5, 0, 0, 23945.5625, 18055.5625, 721.0625, 4794.75, 40723.875, 792, 303.5, 0, 27.0625, 0, 0, 0, 18.6875, 103.4375, 4190, 0, 0, 0, 0, 264.75, 
75, 5, PineShelterwood, 746, 1885, 3144, 127740.0625, 0, 17, 0, 251, 0, 0, 0, 7, 5, 71, 74, 0, 156, 3, 0, 15, 0, 20, 42, 80, 65, 5, 9, 123, 211, 78, 0, 0, 167, 63, 148, 39, 771, 44, 91, 4, 9, 0, 0, 0, 88, 501, 351, 0, 0, 0, 0, 1521, 0, 5.9375, 0, 4148, 0, 0, 0, 9.0625, 10.75, 250.25, 264.0625, 0, 89.875, 1.625, 0, 4.75, 0, 6.375, 138.375, 9466.125, 1058.4375, 1.5625, 9.8125, 65.875, 511.625, 140.0625, 0, 0, 11065.625, 2886.3125, 739, 186.5, 42269.1875, 223.25, 822, 25.875, 57.125, 0, 0, 0, 2213.125, 6208.25, 4814.0625, 0, 0, 0, 0, 5645.8125, 
75, 6, SelectiveOakHarvest, 73, 11, 571, 7918.9375, 0, 0, 0, 4, 8, 0, 0, 2, 0, 17, 42, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 1, 0, 0, 0, 54, 101, 0, 75, 231, 25, 2, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 2.1875, 33.5, 0, 0, 0.625, 0, 12.1875, 141.1875, 0, 0, 0, 0, 0, 0, 0, 0.9375, 0, 0, 0, 0, 1, 0.3125, 0, 0, 0, 1069.0625, 1480.125, 0, 983.9375, 4006, 58.9375, 6.125, 0, 0, 0, 0, 0, 0, 0, 117.75, 0, 0, 0, 0, 0, 
75, 6, PineShelterwood, 105, 172, 320, 11640.8125, 0, 7, 0, 18, 0, 0, 0, 1, 0, 3, 11, 0, 9, 0, 3, 5, 0, 0, 3, 4, 0, 4, 2, 25, 14, 0, 0, 0, 26, 5, 6, 17, 209, 3, 0, 0, 2, 0, 0, 0, 4, 3, 76, 0, 0, 0, 0, 32, 0, 2.4375, 0, 14.3125, 0, 0, 0, 0.3125, 0, 0.9375, 4.0625, 0, 2.875, 0, 1.125, 1.5625, 0, 0, 3.1875, 8.0625, 0, 1.1875, 0.625, 8.5, 4.4375, 0, 0, 0, 36.375, 4.5625, 2.625, 13.5, 9525.125, 1.4375, 0, 0, 2.375, 0, 0, 0, 3.5, 24.1875, 1713.4375, 0, 0, 0, 0, 142.0625, 
75, 7, SelectiveOakHarvest, 7, 5, 68, 941.875, 0, 1, 0, 0, 0, 0, 0, 0, 0, 6, 6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 13, 7, 3, 6, 19, 3, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0.3125, 0, 0, 0, 0, 0, 0, 0, 2.9375, 7.0625, 0, 0, 0.8125, 0, 0, 0, 0, 0, 0, 0, 0, 0.3125, 0, 0.625, 0, 0, 0, 349.125, 36.25, 15.5, 68.75, 381.1875, 8.25, 0, 0, 0, 0, 0, 0, 0, 0, 68.6875, 0, 0, 0, 0, 0, 
75, 7, PineShelterwood, 6, 11, 20, 431.6875, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 13, 1, 0, 1, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3125, 0, 0, 0, 0, 0, 0, 0, 0, 0.5625, 1.4375, 0, 0, 0, 0, 0, 0.9375, 0, 0, 0, 3.125, 0, 0, 0, 388.5, 0.625, 0, 0.625, 0, 0, 0, 0, 0, 0, 27.9375, 0, 0, 0, 0, 0, 
80, 1, SelectiveOakHarvest, 2, 5, 32, 306.6875, 0, 1, 0, 2, 3, 0, 0, 0, 0, 5, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 6, 3, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0.3125, 0, 3.375, 5.5, 0, 0, 0, 0, 2.375, 4.9375, 0, 0.3125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3125, 0, 0, 0, 0, 0, 91, 56.875, 0, 25.375, 93.0625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18.25, 0, 0, 0, 0, 0.6875, 
80, 1, PineShelterwood, 2, 3, 1, 8.3125, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4375, 0, 0, 0, 1.1875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5625, 0, 0, 0, 0, 0, 
80, 2, SelectiveOakHarvest, 33, 191, 299, 14727.5625, 1, 7, 1, 30, 1, 3, 0, 1, 3, 12, 16, 0, 2, 0, 5, 2, 2, 1, 13, 16, 0, 0, 0, 12, 53, 16, 0, 0, 50, 51, 31, 30, 77, 18, 0, 0, 15, 0, 0, 0, 13, 0, 7, 0, 0, 0, 0, 1, 0.25, 3.3125, 0.4375, 403.25, 2.875, 0.8125, 0, 23.5, 46.0625, 9.625, 22.4375, 0, 0.6875, 0, 1.8125, 0.625, 0.8125, 0.25, 52.875, 3041.8125, 0, 0, 0, 9.625, 177.3125, 30, 0, 0, 1703.375, 1758.4375, 88.5625, 322.875, 2428.4375, 23, 0, 0, 134.5625, 0, 0, 0, 261.25, 0, 35.75, 0, 0, 0, 0, 0.5625, 
80, 2, PineShelterwood, 26, 46, 78, 1570, 0, 2, 0, 1, 0, 0, 0, 0, 0, 2, 2, 0, 3, 0, 0, 0, 0, 3, 2, 4, 0, 0, 0, 3, 7, 1, 0, 0, 4, 1, 3, 1, 22, 1, 3, 0, 0, 0, 0, 0, 3, 10, 18, 0, 0, 0, 0, 28, 0, 0.875, 0, 0.375, 0, 0, 0, 0, 0, 0.875, 1.9375, 0, 1, 0, 0, 0, 0, 1, 2.5, 9.5, 0, 0, 0, 1.0625, 2.625, 0.5625, 0, 0, 11.25, 1.4375, 1.5625, 1.125, 905.125, 0.3125, 2.5625, 0, 0, 0, 0, 0, 4.375, 154.5, 351.375, 0, 0, 0, 0, 69.125, 
